Frequency,Reflectivity
399.24736,0.45191
400.20709,0.38713
401.16682,0.31165
402.12655,0.23467
403.08628,0.16708
404.04601,0.11841
405.00574,0.09248
405.96547,0.08573
406.9252,0.09045
407.88493,0.0999
408.84465,0.1102
409.80438,0.11973
410.76411,0.12815
411.72384,0.13606
412.68357,0.14458
413.6433,0.15411
414.60303,0.16363
415.56276,0.17164
416.52249,0.17785
417.48222,0.18368
418.44195,0.19079
419.40168,0.19877
420.36141,0.20564
421.32113,0.21103
422.28086,0.216
423.24059,0.22139
424.20032,0.22732
425.16005,0.23344
426.11978,0.23923
427.07951,0.24452
428.03924,0.24957
428.99897,0.25482
429.9587,0.26056
430.91843,0.26686
431.87816,0.27347
432.83789,0.28005
433.79761,0.28679
434.75734,0.29439
435.71707,0.30335
436.6768,0.31343
437.63653,0.32421
438.59626,0.33553
439.55599,0.34731
440.51572,0.3595
441.47545,0.37246
442.43518,0.38699
443.39491,0.40383
444.35464,0.42363
445.31437,0.44747
446.2741,0.4763
447.23382,0.50933
448.19355,0.54366
449.15328,0.57589
450.11301,0.60373
451.07274,0.62608
452.03247,0.64281
452.9922,0.65478
453.95193,0.66361
454.91166,0.67081
455.87139,0.67711
456.83112,0.6824
457.79085,0.68633
458.75058,0.68909
459.7103,0.69127
460.67003,0.69314
461.62976,0.69455
462.58949,0.6955
463.54922,0.6963
464.50895,0.69721
465.46868,0.69809
466.42841,0.69871
467.38814,0.69922
468.34787,0.70026
469.3076,0.70231
470.26733,0.70509
471.22706,0.70753
472.18678,0.7086
473.14651,0.70831
474.10624,0.70765
475.06597,0.70749
476.0257,0.70785
476.98543,0.70845
477.94516,0.70933
478.90489,0.71076
479.86462,0.71259
480.82435,0.71416
481.78408,0.7149
482.74381,0.715
483.70354,0.71513
484.66326,0.71574
485.62299,0.7168
486.58272,0.71811
487.54245,0.71972
488.50218,0.72185
489.46191,0.72468
490.42164,0.72825
491.38137,0.73253
492.3411,0.73741
493.30083,0.74253
494.26056,0.74727
495.22029,0.75091
496.18002,0.75302
497.13974,0.75362
498.09947,0.7529
499.0592,0.75083
500.01893,0.74701
500.97866,0.74085
501.93839,0.73194
502.89812,0.71999
503.85785,0.70406
504.81758,0.68217
505.77731,0.65242
506.73704,0.61509
507.69677,0.57295
508.6565,0.52897
509.61622,0.48415
510.57595,0.43794
511.53568,0.39061
512.49541,0.34467
513.45514,0.30379
514.41487,0.27047
515.3746,0.24494
516.33433,0.22591
517.29406,0.21169
518.25379,0.20088
519.21352,0.19247
520.17325,0.18576
521.13298,0.18027
522.0927,0.17577
523.05243,0.17216
524.01216,0.16941
524.97189,0.16728
525.93162,0.16551
526.89135,0.16403
527.85108,0.16297
528.81081,0.16232
529.77054,0.1617
530.73027,0.16066
531.69,0.15922
532.64973,0.15789
533.60946,0.15714
534.56918,0.15689
535.52891,0.15673
536.48864,0.1564
537.44837,0.15593
538.4081,0.15537
539.36783,0.15445
540.32756,0.15284
541.28729,0.15051
542.24702,0.14784
543.20675,0.14517
544.16648,0.14239
545.12621,0.13905
546.08594,0.13478
547.04566,0.12933
548.00539,0.12222
548.96512,0.11273
549.92485,0.10055
550.88458,0.08647
551.84431,0.0722
552.80404,0.05947
553.76377,0.04925
554.7235,0.04159
555.68323,0.03613
556.64296,0.0325
557.60269,0.03035
558.56242,0.0292
559.52214,0.02847
560.48187,0.0278
561.4416,0.02719
562.40133,0.02679
563.36106,0.02672
564.32079,0.02699
565.28052,0.02756
566.24025,0.02836
567.19998,0.02928
568.15971,0.03016
569.11944,0.03092
570.07917,0.03151
571.0389,0.03191
571.99863,0.03213
572.95835,0.03231
573.91808,0.03267
574.87781,0.03341
575.83754,0.03448
576.79727,0.03559
577.757,0.03648
578.71673,0.03714
579.67646,0.03774
580.63619,0.03833
581.59592,0.03884
582.55565,0.03927
583.51538,0.0398
584.47511,0.04056
585.43483,0.04149
586.39456,0.04239
587.35429,0.04311
588.31402,0.04372
589.27375,0.04431
590.23348,0.04485
591.19321,0.04527
592.15294,0.04563
593.11267,0.04612
594.0724,0.04686
595.03213,0.04766
595.99186,0.04833
596.95159,0.04892
597.91131,0.0496
