Frequency,Reflectivity
399.24736,0.49263
400.20709,0.41711
401.16682,0.32964
402.12655,0.23984
403.08628,0.16093
404.04601,0.10474
405.00574,0.07603
405.96547,0.07066
406.9252,0.07926
407.88493,0.09294
408.84465,0.10646
409.80438,0.11801
410.76411,0.12825
411.72384,0.13862
412.68357,0.14934
413.6433,0.15907
414.60303,0.16693
415.56276,0.17381
416.52249,0.18152
417.48222,0.1907
418.44195,0.19969
419.40168,0.20605
420.36141,0.21005
421.32113,0.21416
422.28086,0.21946
423.24059,0.225
424.20032,0.2296
425.16005,0.23348
426.11978,0.23818
427.07951,0.24494
428.03924,0.25342
428.99897,0.26201
429.9587,0.26915
430.91843,0.2745
431.87816,0.27904
432.83789,0.28407
433.79761,0.29041
434.75734,0.29838
435.71707,0.30806
436.6768,0.31912
437.63653,0.33081
438.59626,0.34243
439.55599,0.35387
440.51572,0.36564
441.47545,0.37864
442.43518,0.39393
443.39491,0.4123
444.35464,0.43416
445.31437,0.45969
446.2741,0.48877
447.23382,0.52051
448.19355,0.5531
449.15328,0.58442
450.11301,0.6124
451.07274,0.63525
452.03247,0.65215
452.9922,0.66406
453.95193,0.67339
454.91166,0.68225
455.87139,0.69105
456.83112,0.69856
457.79085,0.70338
458.75058,0.70581
459.7103,0.70739
460.67003,0.70905
461.62976,0.71068
462.58949,0.71208
463.54922,0.71336
464.50895,0.71472
465.46868,0.71618
466.42841,0.71775
467.38814,0.71942
468.34787,0.72095
469.3076,0.72201
470.26733,0.72259
471.22706,0.72305
472.18678,0.72353
473.14651,0.72385
474.10624,0.72404
475.06597,0.72456
476.0257,0.72574
476.98543,0.72729
477.94516,0.72857
478.90489,0.72935
479.86462,0.73006
480.82435,0.73117
481.78408,0.73251
482.74381,0.73354
483.70354,0.73405
484.66326,0.73445
485.62299,0.73509
486.58272,0.73589
487.54245,0.7365
488.50218,0.73708
489.46191,0.73841
490.42164,0.74121
491.38137,0.74549
492.3411,0.75042
493.30083,0.75501
494.26056,0.75858
495.22029,0.76075
496.18002,0.76135
497.13974,0.76049
498.09947,0.7585
499.0592,0.75557
500.01893,0.7514
500.97866,0.74522
501.93839,0.73639
502.89812,0.72467
503.85785,0.70948
504.81758,0.68912
505.77731,0.66179
506.73704,0.62769
507.69677,0.58934
508.6565,0.54919
509.61622,0.50729
510.57595,0.46193
511.53568,0.41238
512.49541,0.36095
513.45514,0.31221
514.41487,0.27019
515.3746,0.23652
516.33433,0.2107
517.29406,0.19143
518.25379,0.17741
519.21352,0.16732
520.17325,0.15992
521.13298,0.1543
522.0927,0.15004
523.05243,0.14691
524.01216,0.14459
524.97189,0.14268
525.93162,0.14095
526.89135,0.13943
527.85108,0.13817
528.81081,0.13718
529.77054,0.13639
530.73027,0.13564
531.69,0.13491
532.64973,0.13442
533.60946,0.13429
534.56918,0.13427
535.52891,0.13397
536.48864,0.13339
537.44837,0.13288
538.4081,0.13259
539.36783,0.13229
540.32756,0.13159
541.28729,0.13031
542.24702,0.12857
543.20675,0.12653
544.16648,0.12415
545.12621,0.12119
546.08594,0.11744
547.04566,0.11259
548.00539,0.10601
548.96512,0.09712
549.92485,0.08607
550.88458,0.07406
551.84431,0.06269
552.80404,0.05312
553.76377,0.04568
554.7235,0.04025
555.68323,0.03652
556.64296,0.03406
557.60269,0.03236
558.56242,0.031
559.52214,0.02992
560.48187,0.02927
561.4416,0.02904
562.40133,0.02908
563.36106,0.02921
564.32079,0.02935
565.28052,0.02955
566.24025,0.02984
567.19998,0.03025
568.15971,0.03073
569.11944,0.03119
570.07917,0.03164
571.0389,0.03221
571.99863,0.03298
572.95835,0.03394
573.91808,0.03498
574.87781,0.03597
575.83754,0.03676
576.79727,0.03738
577.757,0.03799
578.71673,0.03871
579.67646,0.03952
580.63619,0.04024
581.59592,0.04082
582.55565,0.04133
583.51538,0.04189
584.47511,0.04257
585.43483,0.04331
586.39456,0.04402
587.35429,0.04462
588.31402,0.04518
589.27375,0.04578
590.23348,0.04649
591.19321,0.04722
592.15294,0.04792
593.11267,0.04859
594.0724,0.04929
595.03213,0.04999
595.99186,0.05065
596.95159,0.05125
597.91131,0.05187
