Frequency,Reflectivity
399.24736,0.53422
400.20709,0.47293
401.16682,0.40722
402.12655,0.31857
403.08628,0.26917
404.04601,0.2613
405.00574,0.28154
405.96547,0.29375
406.9252,0.27154
407.88493,0.22111
408.84465,0.18476
409.80438,0.19963
410.76411,0.25701
411.72384,0.30418
412.68357,0.31026
413.6433,0.28993
414.60303,0.27643
415.56276,0.28206
416.52249,0.29045
417.48222,0.27897
418.44195,0.24682
419.40168,0.2155
420.36141,0.20596
421.32113,0.22113
422.28086,0.24471
423.24059,0.25939
424.20032,0.25669
425.16005,0.24955
426.11978,0.2591
427.07951,0.28431
428.03924,0.31075
428.99897,0.33072
429.9587,0.34994
430.91843,0.37938
431.87816,0.41469
432.83789,0.43497
433.79761,0.42536
434.75734,0.39519
435.71707,0.36891
436.6768,0.37117
437.63653,0.40808
438.59626,0.45613
439.55599,0.48711
440.51572,0.49279
441.47545,0.49189
442.43518,0.51137
443.39491,0.5544
444.35464,0.59934
445.31437,0.62963
446.2741,0.65173
447.23382,0.68128
448.19355,0.72399
449.15328,0.77418
450.11301,0.82353
451.07274,0.86296
452.03247,0.88089
452.9922,0.87373
453.95193,0.85562
454.91166,0.84688
455.87139,0.85953
456.83112,0.89009
457.79085,0.91932
458.75058,0.93061
459.7103,0.92816
460.67003,0.92806
461.62976,0.93926
462.58949,0.9565
463.54922,0.96708
464.50895,0.96316
465.46868,0.94859
466.42841,0.93587
467.38814,0.9366
468.34787,0.9517
469.3076,0.96922
470.26733,0.97305
471.22706,0.95818
472.18678,0.93805
473.14651,0.93102
474.10624,0.94047
475.06597,0.95337
476.0257,0.95512
476.98543,0.94257
477.94516,0.92356
478.90489,0.90646
479.86462,0.89234
480.82435,0.87782
481.78408,0.86455
482.74381,0.861
483.70354,0.87174
484.66326,0.88762
485.62299,0.89226
486.58272,0.87934
487.54245,0.85694
488.50218,0.8362
489.46191,0.82339
490.42164,0.82027
491.38137,0.82518
492.3411,0.83258
493.30083,0.83767
494.26056,0.84459
495.22029,0.86182
496.18002,0.88856
497.13974,0.91084
498.09947,0.91322
499.0592,0.89436
500.01893,0.86672
500.97866,0.84454
501.93839,0.83516
502.89812,0.83537
503.85785,0.83364
504.81758,0.8198
505.77731,0.79221
506.73704,0.75537
507.69677,0.71318
508.6565,0.66587
509.61622,0.61165
510.57595,0.5487
511.53568,0.47531
512.49541,0.39163
513.45514,0.304
514.41487,0.22418
515.3746,0.16074
516.33433,0.11202
517.29406,0.07217
518.25379,0.04284
519.21352,0.02787
520.17325,0.02196
521.13298,0.03013
522.0927,0.03617
523.05243,0.03547
524.01216,0.03062
524.97189,0.02594
525.93162,0.02535
526.89135,0.02087
527.85108,0.01805
528.81081,0.02149
529.77054,0.02643
530.73027,0.02729
531.69,0.02017
532.64973,0.02593
533.60946,0.04034
534.56918,0.04348
535.52891,0.03428
536.48864,0.02132
537.44837,0.02188
538.4081,0.02321
539.36783,0.02498
540.32756,0.02627
541.28729,0.0248
542.24702,0.02461
543.20675,0.02648
544.16648,0.02745
545.12621,0.02777
546.08594,0.02679
547.04566,0.02624
548.00539,0.02619
548.96512,0.02373
549.92485,0.01954
550.88458,0.01897
551.84431,0.01836
552.80404,0.01582
553.76377,0.0153
554.7235,0.01552
555.68323,0.01516
556.64296,0.01969
557.60269,0.02513
558.56242,0.02679
559.52214,0.02309
560.48187,0.02137
561.4416,0.02802
562.40133,0.03743
563.36106,0.04488
564.32079,0.04702
565.28052,0.04473
566.24025,0.04208
567.19998,0.04087
568.15971,0.04155
569.11944,0.04381
570.07917,0.04571
571.0389,0.04581
571.99863,0.04599
572.95835,0.05017
573.91808,0.05687
574.87781,0.05987
575.83754,0.05693
576.79727,0.05189
577.757,0.0496
578.71673,0.05075
579.67646,0.05307
580.63619,0.05537
581.59592,0.05784
582.55565,0.06013
583.51538,0.06026
584.47511,0.05634
585.43483,0.05033
586.39456,0.04841
587.35429,0.05351
588.31402,0.06143
589.27375,0.0669
590.23348,0.06737
591.19321,0.06401
592.15294,0.05912
593.11267,0.0548
594.0724,0.05391
595.03213,0.05643
595.99186,0.05977
596.95159,0.06177
597.91131,0.06194
