Frequency,Reflectivity
399.24736,0.33985
400.20709,0.28068
401.16682,0.21564
402.12655,0.15393
403.08628,0.10459
404.04601,0.07286
405.00574,0.05795
405.96547,0.05496
406.9252,0.05831
407.88493,0.06358
408.84465,0.06906
409.80438,0.07527
410.76411,0.08301
411.72384,0.09156
412.68357,0.09929
413.6433,0.10531
414.60303,0.11016
415.56276,0.11494
416.52249,0.12009
417.48222,0.12545
418.44195,0.13114
419.40168,0.1372
420.36141,0.14275
421.32113,0.14685
422.28086,0.1497
423.24059,0.15241
424.20032,0.15614
425.16005,0.16122
426.11978,0.16689
427.07951,0.17215
428.03924,0.17683
428.99897,0.18191
429.9587,0.18853
430.91843,0.19657
431.87816,0.20465
432.83789,0.21166
433.79761,0.21792
434.75734,0.2246
435.71707,0.23256
436.6768,0.24176
437.63653,0.25168
438.59626,0.26179
439.55599,0.27191
440.51572,0.28237
441.47545,0.2943
442.43518,0.30919
443.39491,0.32784
444.35464,0.34981
445.31437,0.37431
446.2741,0.4014
447.23382,0.43166
448.19355,0.4647
449.15328,0.49843
450.11301,0.53002
451.07274,0.55732
452.03247,0.57916
452.9922,0.59505
453.95193,0.60534
454.91166,0.61173
455.87139,0.61661
456.83112,0.62163
457.79085,0.62675
458.75058,0.63098
459.7103,0.63377
460.67003,0.63534
461.62976,0.63616
462.58949,0.63693
463.54922,0.63844
464.50895,0.64102
465.46868,0.64439
466.42841,0.648
467.38814,0.65131
468.34787,0.6539
469.3076,0.65563
470.26733,0.65709
471.22706,0.65918
472.18678,0.66224
473.14651,0.66581
474.10624,0.6694
475.06597,0.67293
476.0257,0.6761
476.98543,0.67822
477.94516,0.67906
478.90489,0.67948
479.86462,0.68072
480.82435,0.68324
481.78408,0.68664
482.74381,0.69048
483.70354,0.69468
484.66326,0.69937
485.62299,0.70453
486.58272,0.71
487.54245,0.71569
488.50218,0.72174
489.46191,0.72867
490.42164,0.73711
491.38137,0.74714
492.3411,0.75794
493.30083,0.76823
494.26056,0.77701
495.22029,0.78379
496.18002,0.78845
497.13974,0.79096
498.09947,0.79129
499.0592,0.78934
500.01893,0.7848
500.97866,0.77698
501.93839,0.76515
502.89812,0.74902
503.85785,0.7281
504.81758,0.70067
505.77731,0.66483
506.73704,0.62086
507.69677,0.57123
508.6565,0.51766
509.61622,0.45996
510.57595,0.39915
511.53568,0.34064
512.49541,0.29262
513.45514,0.2608
514.41487,0.24485
515.3746,0.23973
516.33433,0.23951
517.29406,0.24026
518.25379,0.24061
519.21352,0.24059
520.17325,0.24046
521.13298,0.24027
522.0927,0.24003
523.05243,0.23978
524.01216,0.23952
524.97189,0.23932
525.93162,0.23936
526.89135,0.23975
527.85108,0.24032
528.81081,0.24074
529.77054,0.2409
530.73027,0.2409
531.69,0.24083
532.64973,0.24065
533.60946,0.24047
534.56918,0.24056
535.52891,0.24107
536.48864,0.24184
537.44837,0.24255
538.4081,0.24307
539.36783,0.2434
540.32756,0.24342
541.28729,0.24285
542.24702,0.2415
543.20675,0.23956
544.16648,0.23743
545.12621,0.23536
546.08594,0.23334
547.04566,0.23102
548.00539,0.22773
548.96512,0.22251
549.92485,0.2145
550.88458,0.20301
551.84431,0.18728
552.80404,0.16676
553.76377,0.14213
554.7235,0.11589
555.68323,0.09141
556.64296,0.07106
557.60269,0.05539
558.56242,0.04372
559.52214,0.03523
560.48187,0.02926
561.4416,0.02517
562.40133,0.02219
563.36106,0.0197
564.32079,0.0175
565.28052,0.01572
566.24025,0.01445
567.19998,0.01359
568.15971,0.01298
569.11944,0.01265
570.07917,0.01264
571.0389,0.01282
571.99863,0.01297
572.95835,0.01303
573.91808,0.01312
574.87781,0.01335
575.83754,0.01374
576.79727,0.01415
577.757,0.01451
578.71673,0.0149
579.67646,0.01536
580.63619,0.01579
581.59592,0.01608
582.55565,0.01634
583.51538,0.01674
584.47511,0.01727
585.43483,0.0178
586.39456,0.01827
587.35429,0.01871
588.31402,0.01914
589.27375,0.01958
590.23348,0.02008
591.19321,0.02069
592.15294,0.02142
593.11267,0.02221
594.0724,0.02299
595.03213,0.02369
595.99186,0.02419
596.95159,0.02438
597.91131,0.02436
