Frequency,Reflectivity
399.24736,0.40856
400.20709,0.30603
401.16682,0.21611
402.12655,0.14938
403.08628,0.10418
404.04601,0.0845
405.00574,0.09291
405.96547,0.11555
406.9252,0.12869
407.88493,0.12208
408.84465,0.10659
409.80438,0.09835
410.76411,0.09958
411.72384,0.1029
412.68357,0.10135
413.6433,0.09702
414.60303,0.09445
415.56276,0.09413
416.52249,0.09358
417.48222,0.08829
418.44195,0.07757
419.40168,0.06842
420.36141,0.06371
421.32113,0.06548
422.28086,0.07745
423.24059,0.09682
424.20032,0.11599
425.16005,0.12956
426.11978,0.13749
427.07951,0.14315
428.03924,0.14822
428.99897,0.15005
429.9587,0.14728
430.91843,0.14561
431.87816,0.15071
432.83789,0.16102
433.79761,0.17221
434.75734,0.18313
435.71707,0.19514
436.6768,0.20686
437.63653,0.21536
438.59626,0.22174
439.55599,0.22954
440.51572,0.24004
441.47545,0.25245
442.43518,0.26632
443.39491,0.28243
444.35464,0.30136
445.31437,0.32152
446.2741,0.34021
447.23382,0.35757
448.19355,0.37766
449.15328,0.40348
450.11301,0.43386
451.07274,0.46543
452.03247,0.49334
452.9922,0.51259
453.95193,0.52305
454.91166,0.53105
455.87139,0.54345
456.83112,0.56112
457.79085,0.57816
458.75058,0.58934
459.7103,0.59655
460.67003,0.60362
461.62976,0.61017
462.58949,0.61401
463.54922,0.61672
464.50895,0.62377
465.46868,0.63956
466.42841,0.66377
467.38814,0.69089
468.34787,0.71343
469.3076,0.72764
470.26733,0.73622
471.22706,0.74538
472.18678,0.75968
473.14651,0.77896
474.10624,0.80052
475.06597,0.82395
476.0257,0.8514
476.98543,0.88326
477.94516,0.91535
478.90489,0.94218
479.86462,0.96291
480.82435,0.98256
481.78408,1.00772
482.74381,1.0414
483.70354,1.08151
484.66326,1.12393
485.62299,1.16729
486.58272,1.21358
487.54245,1.26472
488.50218,1.32128
489.46191,1.38463
490.42164,1.45689
491.38137,1.53768
492.3411,1.62332
493.30083,1.7086
494.26056,1.78778
495.22029,1.85678
496.18002,1.91662
497.13974,1.97159
498.09947,2.02178
499.0592,2.06141
500.01893,2.08712
500.97866,2.10349
501.93839,2.11685
502.89812,2.12489
503.85785,2.11368
504.81758,2.06568
505.77731,1.97657
506.73704,1.87129
507.69677,1.79862
508.6565,1.79788
509.61622,1.86595
510.57595,1.95667
511.53568,2.01532
512.49541,2.01809
513.45514,1.97933
514.41487,1.92542
515.3746,1.87037
516.33433,1.81598
517.29406,1.76407
518.25379,1.71887
519.21352,1.68076
520.17325,1.64646
521.13298,1.61468
522.0927,1.58662
523.05243,1.56237
524.01216,1.54058
524.97189,1.52133
525.93162,1.5063
526.89135,1.49561
527.85108,1.48624
528.81081,1.47486
529.77054,1.46127
530.73027,1.4486
531.69,1.43964
532.64973,1.43332
533.60946,1.42585
534.56918,1.41585
535.52891,1.40677
536.48864,1.40269
537.44837,1.40256
538.4081,1.40089
539.36783,1.39447
540.32756,1.38559
541.28729,1.37717
542.24702,1.36765
543.20675,1.35341
544.16648,1.33383
545.12621,1.31132
546.08594,1.2868
547.04566,1.2563
548.00539,1.21093
548.96512,1.14017
549.92485,1.03787
550.88458,0.90714
551.84431,0.75964
552.80404,0.61142
553.76377,0.47824
554.7235,0.3708
555.68323,0.29153
556.64296,0.23582
557.60269,0.19627
558.56242,0.16656
559.52214,0.14315
560.48187,0.12473
561.4416,0.11045
562.40133,0.0987
563.36106,0.08775
564.32079,0.07737
565.28052,0.06803
566.24025,0.05946
567.19998,0.05178
568.15971,0.04586
569.11944,0.04202
570.07917,0.03994
571.0389,0.03856
571.99863,0.03663
572.95835,0.03446
573.91808,0.03354
574.87781,0.03455
575.83754,0.03598
576.79727,0.03558
577.757,0.03284
578.71673,0.0292
579.67646,0.02641
580.63619,0.02496
581.59592,0.02398
582.55565,0.02252
583.51538,0.02069
584.47511,0.01949
585.43483,0.01924
586.39456,0.01919
587.35429,0.01884
588.31402,0.01929
589.27375,0.02041
590.23348,0.01996
591.19321,0.01734
592.15294,0.0145
593.11267,0.01371
594.0724,0.01581
595.03213,0.01938
595.99186,0.02226
596.95159,0.02325
597.91131,0.02254
