Frequency,Reflectivity
399.24736,0.25229
400.20709,0.2142
401.16682,0.16911
402.12655,0.125
403.08628,0.08936
404.04601,0.06609
405.00574,0.05468
405.96547,0.05235
406.9252,0.05614
407.88493,0.06309
408.84465,0.07027
409.80438,0.07529
410.76411,0.07769
411.72384,0.07929
412.68357,0.0822
413.6433,0.08731
414.60303,0.09418
415.56276,0.10155
416.52249,0.10812
417.48222,0.11316
418.44195,0.11654
419.40168,0.11874
420.36141,0.12097
421.32113,0.12439
422.28086,0.12949
423.24059,0.13587
424.20032,0.14211
425.16005,0.14678
426.11978,0.14982
427.07951,0.15241
428.03924,0.15575
428.99897,0.1602
429.9587,0.16543
430.91843,0.17106
431.87816,0.177
432.83789,0.18312
433.79761,0.18904
434.75734,0.1945
435.71707,0.19984
436.6768,0.20588
437.63653,0.2132
438.59626,0.22176
439.55599,0.23114
440.51572,0.24108
441.47545,0.25165
442.43518,0.26308
443.39491,0.27541
444.35464,0.28857
445.31437,0.30319
446.2741,0.32063
447.23382,0.34178
448.19355,0.36581
449.15328,0.39064
450.11301,0.41426
451.07274,0.43511
452.03247,0.4517
452.9922,0.46316
453.95193,0.47037
454.91166,0.47595
455.87139,0.48227
456.83112,0.4897
457.79085,0.49638
458.75058,0.50033
459.7103,0.50174
460.67003,0.50244
461.62976,0.50407
462.58949,0.50715
463.54922,0.51103
464.50895,0.51471
465.46868,0.51779
466.42841,0.52067
467.38814,0.52396
468.34787,0.52777
469.3076,0.53168
470.26733,0.53524
471.22706,0.53838
472.18678,0.54133
473.14651,0.54438
474.10624,0.5477
475.06597,0.55132
476.0257,0.5553
476.98543,0.55962
477.94516,0.56399
478.90489,0.56808
479.86462,0.57185
480.82435,0.57576
481.78408,0.58034
482.74381,0.58579
483.70354,0.59207
484.66326,0.59916
485.62299,0.60723
486.58272,0.61662
487.54245,0.62772
488.50218,0.64081
489.46191,0.65592
490.42164,0.67303
491.38137,0.69189
492.3411,0.71174
493.30083,0.73131
494.26056,0.74927
495.22029,0.76457
496.18002,0.77659
497.13974,0.78516
498.09947,0.79034
499.0592,0.79209
500.01893,0.79016
500.97866,0.7842
501.93839,0.77383
502.89812,0.75828
503.85785,0.73546
504.81758,0.70184
505.77731,0.65549
506.73704,0.60032
507.69677,0.5458
508.6565,0.50006
509.61622,0.4642
510.57595,0.43423
511.53568,0.40752
512.49541,0.3858
513.45514,0.37234
514.41487,0.36764
515.3746,0.3687
516.33433,0.37173
517.29406,0.3745
518.25379,0.37658
519.21352,0.37827
520.17325,0.37959
521.13298,0.38025
522.0927,0.3802
523.05243,0.37988
524.01216,0.37983
524.97189,0.38009
525.93162,0.38029
526.89135,0.38011
527.85108,0.37966
528.81081,0.37934
529.77054,0.37938
530.73027,0.37965
531.69,0.37979
532.64973,0.37969
533.60946,0.3797
534.56918,0.38022
535.52891,0.38121
536.48864,0.3822
537.44837,0.38278
538.4081,0.38282
539.36783,0.38243
540.32756,0.38164
541.28729,0.38026
542.24702,0.37798
543.20675,0.37463
544.16648,0.37042
545.12621,0.36576
546.08594,0.36061
547.04566,0.35416
548.00539,0.34501
548.96512,0.33171
549.92485,0.31296
550.88458,0.28753
551.84431,0.2548
552.80404,0.21608
553.76377,0.17524
554.7235,0.13728
555.68323,0.10583
556.64296,0.08177
557.60269,0.06398
558.56242,0.05083
559.52214,0.04101
560.48187,0.0336
561.4416,0.02801
562.40133,0.02387
563.36106,0.02087
564.32079,0.01861
565.28052,0.01673
566.24025,0.0152
567.19998,0.01417
568.15971,0.0136
569.11944,0.01311
570.07917,0.01241
571.0389,0.01163
571.99863,0.0111
572.95835,0.01101
573.91808,0.01128
574.87781,0.0117
575.83754,0.01208
576.79727,0.01231
577.757,0.01238
578.71673,0.01241
579.67646,0.01259
580.63619,0.01297
581.59592,0.01336
582.55565,0.01364
583.51538,0.01391
584.47511,0.01428
585.43483,0.0147
586.39456,0.01512
587.35429,0.01558
588.31402,0.01616
589.27375,0.01682
590.23348,0.01741
591.19321,0.01781
592.15294,0.01801
593.11267,0.01818
594.0724,0.01845
595.03213,0.01884
595.99186,0.01926
596.95159,0.01968
597.91131,0.02007
