Frequency,Reflectivity
399.24736,0.13426
400.20709,0.11934
401.16682,0.10207
402.12655,0.08672
403.08628,0.07688
404.04601,0.07348
405.00574,0.07503
405.96547,0.07937
406.9252,0.0853
407.88493,0.09177
408.84465,0.09722
409.80438,0.10055
410.76411,0.10211
411.72384,0.10318
412.68357,0.10509
413.6433,0.10843
414.60303,0.113
415.56276,0.11829
416.52249,0.12371
417.48222,0.12864
418.44195,0.13266
419.40168,0.13592
420.36141,0.13885
421.32113,0.14173
422.28086,0.14468
423.24059,0.14786
424.20032,0.15136
425.16005,0.15517
426.11978,0.1592
427.07951,0.16335
428.03924,0.16727
428.99897,0.17039
429.9587,0.1724
430.91843,0.17391
431.87816,0.17622
432.83789,0.18014
433.79761,0.18527
434.75734,0.19058
435.71707,0.19534
436.6768,0.19934
437.63653,0.20277
438.59626,0.20604
439.55599,0.20965
440.51572,0.21386
441.47545,0.21869
442.43518,0.22414
443.39491,0.23041
444.35464,0.23788
445.31437,0.24689
446.2741,0.25733
447.23382,0.26864
448.19355,0.27995
449.15328,0.29041
450.11301,0.29938
451.07274,0.3068
452.03247,0.31336
452.9922,0.31982
453.95193,0.32608
454.91166,0.33131
455.87139,0.33508
456.83112,0.33796
457.79085,0.3409
458.75058,0.34413
459.7103,0.34729
460.67003,0.35022
461.62976,0.35313
462.58949,0.35635
463.54922,0.36007
464.50895,0.36415
465.46868,0.36811
466.42841,0.37162
467.38814,0.37489
468.34787,0.3784
469.3076,0.3824
470.26733,0.3869
471.22706,0.3918
472.18678,0.39673
473.14651,0.40128
474.10624,0.40551
475.06597,0.40994
476.0257,0.41494
476.98543,0.42055
477.94516,0.42671
478.90489,0.43345
479.86462,0.44085
480.82435,0.44896
481.78408,0.45769
482.74381,0.4668
483.70354,0.47631
484.66326,0.48662
485.62299,0.49809
486.58272,0.51078
487.54245,0.52487
488.50218,0.541
489.46191,0.55976
490.42164,0.58125
491.38137,0.60522
492.3411,0.63124
493.30083,0.65828
494.26056,0.6845
495.22029,0.70769
496.18002,0.72636
497.13974,0.74051
498.09947,0.75118
499.0592,0.75955
500.01893,0.7663
500.97866,0.77152
501.93839,0.77494
502.89812,0.77627
503.85785,0.77526
504.81758,0.77159
505.77731,0.76519
506.73704,0.75698
507.69677,0.74844
508.6565,0.74016
509.61622,0.73135
510.57595,0.72119
511.53568,0.71022
512.49541,0.70003
513.45514,0.69203
514.41487,0.68652
515.3746,0.68301
516.33433,0.68089
517.29406,0.67979
518.25379,0.67945
519.21352,0.67947
520.17325,0.67935
521.13298,0.67876
522.0927,0.67769
523.05243,0.6764
524.01216,0.67505
524.97189,0.67355
525.93162,0.67169
526.89135,0.66947
527.85108,0.66718
528.81081,0.66513
529.77054,0.66343
530.73027,0.66187
531.69,0.66014
532.64973,0.65815
533.60946,0.65629
534.56918,0.65495
535.52891,0.65403
536.48864,0.6529
537.44837,0.65098
538.4081,0.64797
539.36783,0.6438
540.32756,0.63857
541.28729,0.63253
542.24702,0.62608
543.20675,0.61954
544.16648,0.61282
545.12621,0.60535
546.08594,0.59643
547.04566,0.58573
548.00539,0.57309
548.96512,0.55792
549.92485,0.53883
550.88458,0.51357
551.84431,0.47909
552.80404,0.43253
553.76377,0.37338
554.7235,0.30563
555.68323,0.23714
556.64296,0.17615
557.60269,0.12756
558.56242,0.09185
559.52214,0.06663
560.48187,0.04885
561.4416,0.03607
562.40133,0.02672
563.36106,0.0199
564.32079,0.01506
565.28052,0.01164
566.24025,0.00913
567.19998,0.00723
568.15971,0.00584
569.11944,0.00475
570.07917,0.0038
571.0389,0.00302
571.99863,0.00261
572.95835,0.00269
573.91808,0.00326
574.87781,0.0041
575.83754,0.00494
576.79727,0.00571
577.757,0.00655
578.71673,0.00749
579.67646,0.0085
580.63619,0.00952
581.59592,0.01054
582.55565,0.01154
583.51538,0.01247
584.47511,0.01329
585.43483,0.01393
586.39456,0.01446
587.35429,0.01504
588.31402,0.01577
589.27375,0.01671
590.23348,0.01777
591.19321,0.01892
592.15294,0.02012
593.11267,0.02136
594.0724,0.02253
595.03213,0.02357
595.99186,0.02449
596.95159,0.02531
597.91131,0.02606
