Frequency,Reflectivity
399.24736,0.9596
400.20709,0.76368
401.16682,0.56343
402.12655,0.39043
403.08628,0.26386
404.04601,0.17843
405.00574,0.12066
405.96547,0.08925
406.9252,0.09097
407.88493,0.12156
408.84465,0.15673
409.80438,0.1759
410.76411,0.17097
411.72384,0.15374
412.68357,0.14216
413.6433,0.14296
414.60303,0.1521
415.56276,0.16622
416.52249,0.18807
417.48222,0.22066
418.44195,0.25587
419.40168,0.27483
420.36141,0.26991
421.32113,0.25186
422.28086,0.23401
423.24059,0.22361
424.20032,0.22258
425.16005,0.23049
426.11978,0.24365
427.07951,0.25737
428.03924,0.271
428.99897,0.28574
429.9587,0.301
430.91843,0.31379
431.87816,0.32117
432.83789,0.32333
433.79761,0.3234
434.75734,0.32553
435.71707,0.33314
436.6768,0.34754
437.63653,0.36828
438.59626,0.39464
439.55599,0.42429
440.51572,0.45211
441.47545,0.47485
442.43518,0.49498
443.39491,0.51717
444.35464,0.5436
445.31437,0.57357
446.2741,0.60571
447.23382,0.63943
448.19355,0.67596
449.15328,0.71861
450.11301,0.76778
451.07274,0.81617
452.03247,0.85465
452.9922,0.88361
453.95193,0.91144
454.91166,0.94225
455.87139,0.97019
456.83112,0.9862
457.79085,0.99009
458.75058,0.99185
459.7103,0.99961
460.67003,1.01341
461.62976,1.02902
462.58949,1.04215
463.54922,1.05054
464.50895,1.05582
465.46868,1.06426
466.42841,1.08266
467.38814,1.11099
468.34787,1.14076
469.3076,1.16353
470.26733,1.17949
471.22706,1.19479
472.18678,1.21423
473.14651,1.2387
474.10624,1.2667
475.06597,1.2952
476.0257,1.3192
476.98543,1.33425
477.94516,1.34253
478.90489,1.35439
479.86462,1.38052
480.82435,1.42333
481.78408,1.47598
482.74381,1.52925
483.70354,1.57839
484.66326,1.62353
485.62299,1.6662
486.58272,1.70744
487.54245,1.74926
488.50218,1.7965
489.46191,1.85536
490.42164,1.92885
491.38137,2.01329
492.3411,2.09963
493.30083,2.17947
494.26056,2.25066
495.22029,2.31671
496.18002,2.38037
497.13974,2.43787
498.09947,2.48227
499.0592,2.51331
500.01893,2.53988
500.97866,2.57153
501.93839,2.61016
502.89812,2.6489
503.85785,2.67498
504.81758,2.67347
505.77731,2.63773
506.73704,2.58389
507.69677,2.54549
508.6565,2.53918
509.61622,2.53979
510.57595,2.49915
511.53568,2.39231
512.49541,2.24292
513.45514,2.1001
514.41487,1.99612
515.3746,1.93069
516.33433,1.88592
517.29406,1.84622
518.25379,1.80508
519.21352,1.76223
520.17325,1.72073
521.13298,1.6851
522.0927,1.65785
523.05243,1.63719
524.01216,1.61866
524.97189,1.59877
525.93162,1.57681
526.89135,1.55441
527.85108,1.53433
528.81081,1.51889
529.77054,1.50794
530.73027,1.4989
531.69,1.4901
532.64973,1.48326
533.60946,1.48047
534.56918,1.4798
535.52891,1.4767
536.48864,1.46937
537.44837,1.45992
538.4081,1.45053
539.36783,1.44116
540.32756,1.43159
541.28729,1.42333
542.24702,1.41788
543.20675,1.4141
544.16648,1.40873
545.12621,1.39895
546.08594,1.3836
547.04566,1.36157
548.00539,1.32979
548.96512,1.28304
549.92485,1.21489
550.88458,1.11948
551.84431,0.99515
552.80404,0.84918
553.76377,0.69827
554.7235,0.56089
555.68323,0.44773
556.64296,0.35961
557.60269,0.29242
558.56242,0.24191
559.52214,0.20436
560.48187,0.17576
561.4416,0.15256
562.40133,0.13335
563.36106,0.11873
564.32079,0.10868
565.28052,0.10138
566.24025,0.09465
567.19998,0.08732
568.15971,0.07957
569.11944,0.07271
570.07917,0.06797
571.0389,0.06532
571.99863,0.06424
572.95835,0.06441
573.91808,0.06503
574.87781,0.065
575.83754,0.06391
576.79727,0.06195
577.757,0.05925
578.71673,0.05574
579.67646,0.05187
580.63619,0.04899
581.59592,0.04832
582.55565,0.04933
583.51538,0.05013
584.47511,0.04946
585.43483,0.04767
586.39456,0.04627
587.35429,0.04657
588.31402,0.04905
589.27375,0.05307
590.23348,0.05709
591.19321,0.05988
592.15294,0.06094
593.11267,0.06046
594.0724,0.05932
595.03213,0.05851
595.99186,0.05829
596.95159,0.05813
597.91131,0.05727
