Frequency,Reflectivity
399.24736,0.10217
400.20709,0.09498
401.16682,0.08635
402.12655,0.07787
403.08628,0.07103
404.04601,0.06686
405.00574,0.06536
405.96547,0.0654
406.9252,0.06684
407.88493,0.07034
408.84465,0.07547
409.80438,0.08087
410.76411,0.0853
411.72384,0.0882
412.68357,0.08967
413.6433,0.09033
414.60303,0.09135
415.56276,0.09373
416.52249,0.0975
417.48222,0.10192
418.44195,0.10579
419.40168,0.10782
420.36141,0.10826
421.32113,0.10889
422.28086,0.11121
423.24059,0.11545
424.20032,0.12033
425.16005,0.12436
426.11978,0.12747
427.07951,0.13074
428.03924,0.13478
428.99897,0.13903
429.9587,0.1426
430.91843,0.14527
431.87816,0.14762
432.83789,0.15051
433.79761,0.15456
434.75734,0.15964
435.71707,0.16501
436.6768,0.17003
437.63653,0.17457
438.59626,0.17867
439.55599,0.18214
440.51572,0.18497
441.47545,0.18785
442.43518,0.19191
443.39491,0.19773
444.35464,0.20483
445.31437,0.21243
446.2741,0.22042
447.23382,0.22905
448.19355,0.23791
449.15328,0.24596
450.11301,0.2526
451.07274,0.25814
452.03247,0.26304
452.9922,0.26732
453.95193,0.27092
454.91166,0.27427
455.87139,0.2781
456.83112,0.2828
457.79085,0.28784
458.75058,0.29219
459.7103,0.29553
460.67003,0.29857
461.62976,0.30194
462.58949,0.30539
463.54922,0.30818
464.50895,0.31028
465.46868,0.31259
466.42841,0.31616
467.38814,0.32124
468.34787,0.32696
469.3076,0.33214
470.26733,0.3364
471.22706,0.34037
472.18678,0.34488
473.14651,0.3502
474.10624,0.35622
475.06597,0.36281
476.0257,0.36967
476.98543,0.37641
477.94516,0.38294
478.90489,0.38972
479.86462,0.39736
480.82435,0.406
481.78408,0.41536
482.74381,0.42527
483.70354,0.43602
484.66326,0.44819
485.62299,0.46227
486.58272,0.4786
487.54245,0.49747
488.50218,0.51915
489.46191,0.54427
490.42164,0.57398
491.38137,0.60897
492.3411,0.64809
493.30083,0.68833
494.26056,0.72624
495.22029,0.75934
496.18002,0.78654
497.13974,0.80786
498.09947,0.82362
499.0592,0.83387
500.01893,0.8383
500.97866,0.83627
501.93839,0.82646
502.89812,0.80612
503.85785,0.76997
504.81758,0.71079
505.77731,0.62519
506.73704,0.52307
507.69677,0.42949
508.6565,0.37193
509.61622,0.36466
510.57595,0.40386
511.53568,0.47294
512.49541,0.55185
513.45514,0.62479
514.41487,0.68349
515.3746,0.72616
516.33433,0.75491
517.29406,0.7734
518.25379,0.78521
519.21352,0.79289
520.17325,0.79781
521.13298,0.80073
522.0927,0.8023
523.05243,0.80306
524.01216,0.80317
524.97189,0.80259
525.93162,0.80138
526.89135,0.79981
527.85108,0.7981
528.81081,0.79635
529.77054,0.79458
530.73027,0.79279
531.69,0.7909
532.64973,0.7887
533.60946,0.78605
534.56918,0.78293
535.52891,0.77938
536.48864,0.77543
537.44837,0.77094
538.4081,0.76551
539.36783,0.75855
540.32756,0.74962
541.28729,0.73854
542.24702,0.72541
543.20675,0.71034
544.16648,0.69307
545.12621,0.67269
546.08594,0.64754
547.04566,0.61505
548.00539,0.57179
548.96512,0.51492
549.92485,0.44505
550.88458,0.36787
551.84431,0.29218
552.80404,0.22583
553.76377,0.17283
554.7235,0.13314
555.68323,0.10429
556.64296,0.08329
557.60269,0.06763
558.56242,0.05556
559.52214,0.04605
560.48187,0.03847
561.4416,0.03235
562.40133,0.02735
563.36106,0.02333
564.32079,0.02018
565.28052,0.01769
566.24025,0.01566
567.19998,0.01388
568.15971,0.01222
569.11944,0.01067
570.07917,0.00943
571.0389,0.00862
571.99863,0.00817
572.95835,0.00787
573.91808,0.00753
574.87781,0.00717
575.83754,0.00697
576.79727,0.00699
577.757,0.00719
578.71673,0.00747
579.67646,0.00779
580.63619,0.00816
581.59592,0.0085
582.55565,0.00872
583.51538,0.00884
584.47511,0.00899
585.43483,0.00932
586.39456,0.00988
587.35429,0.0105
588.31402,0.011
589.27375,0.01134
590.23348,0.01164
591.19321,0.01206
592.15294,0.01273
593.11267,0.01362
594.0724,0.01449
595.03213,0.01511
595.99186,0.01543
596.95159,0.01565
597.91131,0.01594
