Frequency,Reflectivity
399.24736,0.5529
400.20709,0.46831
401.16682,0.36693
402.12655,0.26378
403.08628,0.17693
404.04601,0.11967
405.00574,0.09413
405.96547,0.09169
406.9252,0.10042
407.88493,0.11204
408.84465,0.12399
409.80438,0.13689
410.76411,0.15066
411.72384,0.16374
412.68357,0.17521
413.6433,0.18561
414.60303,0.19516
415.56276,0.20263
416.52249,0.20735
417.48222,0.21166
418.44195,0.21994
419.40168,0.2331
420.36141,0.24639
421.32113,0.2563
422.28086,0.26368
423.24059,0.27002
424.20032,0.27548
425.16005,0.28
426.11978,0.28451
427.07951,0.29016
428.03924,0.29701
428.99897,0.3044
429.9587,0.312
430.91843,0.31998
431.87816,0.32842
432.83789,0.33715
433.79761,0.34615
434.75734,0.35553
435.71707,0.36509
436.6768,0.3745
437.63653,0.38413
438.59626,0.39512
439.55599,0.4086
440.51572,0.42501
441.47545,0.44405
442.43518,0.46496
443.39491,0.4871
444.35464,0.51062
445.31437,0.53663
446.2741,0.56634
447.23382,0.60004
448.19355,0.63667
449.15328,0.67396
450.11301,0.70862
451.07274,0.73731
452.03247,0.7584
452.9922,0.773
453.95193,0.784
454.91166,0.79365
455.87139,0.80201
456.83112,0.80716
457.79085,0.80766
458.75058,0.80538
459.7103,0.80429
460.67003,0.80646
461.62976,0.81083
462.58949,0.81499
463.54922,0.81732
464.50895,0.81749
465.46868,0.81583
466.42841,0.8132
467.38814,0.81099
468.34787,0.81021
469.3076,0.81038
470.26733,0.81019
471.22706,0.80897
472.18678,0.80721
473.14651,0.80559
474.10624,0.80411
475.06597,0.80247
476.0257,0.80083
476.98543,0.79976
477.94516,0.79973
478.90489,0.8007
479.86462,0.80211
480.82435,0.8029
481.78408,0.80195
482.74381,0.79894
483.70354,0.79465
484.66326,0.79027
485.62299,0.78635
486.58272,0.78261
487.54245,0.77867
488.50218,0.77447
489.46191,0.77017
490.42164,0.76589
491.38137,0.76178
492.3411,0.75825
493.30083,0.75564
494.26056,0.75365
495.22029,0.75126
496.18002,0.74743
497.13974,0.74186
498.09947,0.73509
499.0592,0.72787
500.01893,0.72045
500.97866,0.71216
501.93839,0.70188
502.89812,0.68892
503.85785,0.67288
504.81758,0.65257
505.77731,0.62574
506.73704,0.58994
507.69677,0.54338
508.6565,0.48514
509.61622,0.41619
510.57595,0.34095
511.53568,0.2671
512.49541,0.2026
513.45514,0.15211
514.41487,0.11568
515.3746,0.09043
516.33433,0.07307
517.29406,0.06114
518.25379,0.05291
519.21352,0.04705
520.17325,0.0426
521.13298,0.03903
522.0927,0.03616
523.05243,0.03408
524.01216,0.03293
524.97189,0.03278
525.93162,0.03337
526.89135,0.0342
527.85108,0.03486
528.81081,0.03524
529.77054,0.03552
530.73027,0.03592
531.69,0.03638
532.64973,0.03656
533.60946,0.03632
534.56918,0.0361
535.52891,0.03643
536.48864,0.03703
537.44837,0.03704
538.4081,0.03612
539.36783,0.03485
540.32756,0.03395
541.28729,0.03348
542.24702,0.03296
543.20675,0.03197
544.16648,0.03039
545.12621,0.02834
546.08594,0.0261
547.04566,0.02391
548.00539,0.0218
548.96512,0.01971
549.92485,0.01771
550.88458,0.01611
551.84431,0.01515
552.80404,0.01482
553.76377,0.01486
554.7235,0.01505
555.68323,0.01549
556.64296,0.01628
557.60269,0.01722
558.56242,0.01796
559.52214,0.01845
560.48187,0.01898
561.4416,0.01996
562.40133,0.02155
563.36106,0.02361
564.32079,0.02595
565.28052,0.02827
566.24025,0.03013
567.19998,0.03137
568.15971,0.03221
569.11944,0.03291
570.07917,0.03356
571.0389,0.03421
571.99863,0.03502
572.95835,0.03609
573.91808,0.03726
574.87781,0.03818
575.83754,0.03872
576.79727,0.03904
577.757,0.03948
578.71673,0.04028
579.67646,0.04151
580.63619,0.04297
581.59592,0.0444
582.55565,0.04564
583.51538,0.04683
584.47511,0.04822
585.43483,0.04971
586.39456,0.05092
587.35429,0.05162
588.31402,0.05203
589.27375,0.05264
590.23348,0.0538
591.19321,0.05538
592.15294,0.0569
593.11267,0.05793
594.0724,0.05857
595.03213,0.05922
595.99186,0.06003
596.95159,0.06065
597.91131,0.06074
