Frequency,Reflectivity
399.24736,0.5897
400.20709,0.50853
401.16682,0.41053
402.12655,0.30124
403.08628,0.20577
404.04601,0.14388
405.00574,0.11702
405.96547,0.11174
406.9252,0.11946
407.88493,0.12886
408.84465,0.13164
409.80438,0.13625
410.76411,0.15636
411.72384,0.19214
412.68357,0.22837
413.6433,0.24806
414.60303,0.24793
415.56276,0.23915
416.52249,0.23482
417.48222,0.23907
418.44195,0.24111
419.40168,0.23114
420.36141,0.22065
421.32113,0.22402
422.28086,0.24071
423.24059,0.26168
424.20032,0.27926
425.16005,0.29117
426.11978,0.29922
427.07951,0.30636
428.03924,0.31345
428.99897,0.3181
429.9587,0.31889
430.91843,0.31958
431.87816,0.32687
432.83789,0.34373
433.79761,0.3653
434.75734,0.38201
435.71707,0.38737
436.6768,0.3846
437.63653,0.38414
438.59626,0.39263
439.55599,0.4078
440.51572,0.42579
441.47545,0.4488
442.43518,0.47971
443.39491,0.51361
444.35464,0.54338
445.31437,0.57065
446.2741,0.60308
447.23382,0.64338
448.19355,0.68805
449.15328,0.7331
450.11301,0.77512
451.07274,0.80841
452.03247,0.82755
452.9922,0.8337
453.95193,0.83407
454.91166,0.83609
455.87139,0.84438
456.83112,0.85969
457.79085,0.87842
458.75058,0.89496
459.7103,0.90562
460.67003,0.90996
461.62976,0.90974
462.58949,0.90686
463.54922,0.90173
464.50895,0.89401
465.46868,0.88538
466.42841,0.87976
467.38814,0.87983
468.34787,0.88379
469.3076,0.88742
470.26733,0.88888
471.22706,0.88967
472.18678,0.8914
473.14651,0.89273
474.10624,0.89068
475.06597,0.88454
476.0257,0.8771
476.98543,0.87239
477.94516,0.87302
478.90489,0.8797
479.86462,0.89119
480.82435,0.90258
481.78408,0.90668
482.74381,0.90061
483.70354,0.89001
484.66326,0.88346
485.62299,0.88317
486.58272,0.88442
487.54245,0.88271
488.50218,0.87823
489.46191,0.87351
490.42164,0.8695
491.38137,0.86559
492.3411,0.86182
493.30083,0.8593
494.26056,0.85896
495.22029,0.86042
496.18002,0.8612
497.13974,0.85715
498.09947,0.84659
499.0592,0.83407
500.01893,0.82716
500.97866,0.82848
501.93839,0.83233
502.89812,0.83028
503.85785,0.81921
504.81758,0.80149
505.77731,0.77892
506.73704,0.75038
507.69677,0.71457
508.6565,0.67184
509.61622,0.62226
510.57595,0.56318
511.53568,0.49146
512.49541,0.40882
513.45514,0.3234
514.41487,0.24544
515.3746,0.18225
516.33433,0.13615
517.29406,0.10506
518.25379,0.08443
519.21352,0.06938
520.17325,0.05653
521.13298,0.04521
522.0927,0.03582
523.05243,0.02897
524.01216,0.02606
524.97189,0.02843
525.93162,0.03256
526.89135,0.03443
527.85108,0.03497
528.81081,0.03594
529.77054,0.0363
530.73027,0.03555
531.69,0.0335
532.64973,0.03005
533.60946,0.02723
534.56918,0.02675
535.52891,0.02704
536.48864,0.02598
537.44837,0.02399
538.4081,0.02281
539.36783,0.02336
540.32756,0.02502
541.28729,0.02719
542.24702,0.0304
543.20675,0.03354
544.16648,0.03435
545.12621,0.03247
546.08594,0.02868
547.04566,0.02412
548.00539,0.02085
548.96512,0.02065
549.92485,0.02254
550.88458,0.02447
551.84431,0.02559
552.80404,0.02556
553.76377,0.02427
554.7235,0.02256
555.68323,0.02184
556.64296,0.02186
557.60269,0.02232
558.56242,0.02426
559.52214,0.02826
560.48187,0.03323
561.4416,0.03701
562.40133,0.03886
563.36106,0.04001
564.32079,0.04124
565.28052,0.04204
566.24025,0.04197
567.19998,0.04197
568.15971,0.04305
569.11944,0.04455
570.07917,0.04515
571.0389,0.04467
571.99863,0.04368
572.95835,0.04253
573.91808,0.04141
574.87781,0.0405
575.83754,0.03991
576.79727,0.03988
577.757,0.04068
578.71673,0.04218
579.67646,0.04421
580.63619,0.04685
581.59592,0.04979
582.55565,0.05211
583.51538,0.05315
584.47511,0.05319
585.43483,0.05315
586.39456,0.05363
587.35429,0.05444
588.31402,0.0554
589.27375,0.05652
590.23348,0.05735
591.19321,0.05759
592.15294,0.05803
593.11267,0.05954
594.0724,0.06168
595.03213,0.0634
595.99186,0.06387
596.95159,0.06311
597.91131,0.06229
