Frequency,Reflectivity
399.24736,0.58042
400.20709,0.49929
401.16682,0.39836
402.12655,0.29192
403.08628,0.19846
404.04601,0.13323
405.00574,0.10099
405.96547,0.09512
406.9252,0.10395
407.88493,0.11824
408.84465,0.13355
409.80438,0.14819
410.76411,0.16118
411.72384,0.17203
412.68357,0.18113
413.6433,0.18947
414.60303,0.19776
415.56276,0.20589
416.52249,0.21345
417.48222,0.2207
418.44195,0.22856
419.40168,0.23722
420.36141,0.24523
421.32113,0.25163
422.28086,0.25715
423.24059,0.26319
424.20032,0.27045
425.16005,0.27854
426.11978,0.28666
427.07951,0.29431
428.03924,0.30127
428.99897,0.30762
429.9587,0.3139
430.91843,0.32096
431.87816,0.32921
432.83789,0.33844
433.79761,0.34838
434.75734,0.35913
435.71707,0.37082
436.6768,0.38313
437.63653,0.39562
438.59626,0.40854
439.55599,0.42287
440.51572,0.43949
441.47545,0.45833
442.43518,0.47852
443.39491,0.49934
444.35464,0.5214
445.31437,0.54671
446.2741,0.57738
447.23382,0.61369
448.19355,0.6532
449.15328,0.69187
450.11301,0.72629
451.07274,0.75485
452.03247,0.77752
452.9922,0.795
453.95193,0.80812
454.91166,0.81804
455.87139,0.82634
456.83112,0.83431
457.79085,0.842
458.75058,0.84854
459.7103,0.85376
460.67003,0.85857
461.62976,0.86396
462.58949,0.87028
463.54922,0.87737
464.50895,0.8848
465.46868,0.89193
466.42841,0.89814
467.38814,0.90319
468.34787,0.90724
469.3076,0.91039
470.26733,0.91254
471.22706,0.91362
472.18678,0.91395
473.14651,0.91428
474.10624,0.91521
475.06597,0.91669
476.0257,0.91798
476.98543,0.91836
477.94516,0.91772
478.90489,0.91655
479.86462,0.91533
480.82435,0.91405
481.78408,0.91247
482.74381,0.91057
483.70354,0.9086
484.66326,0.90668
485.62299,0.90459
486.58272,0.90202
487.54245,0.89888
488.50218,0.89549
489.46191,0.89238
490.42164,0.88983
491.38137,0.88747
492.3411,0.8846
493.30083,0.88098
494.26056,0.877
495.22029,0.87303
496.18002,0.86891
497.13974,0.8641
498.09947,0.85813
499.0592,0.85095
500.01893,0.84288
500.97866,0.83398
501.93839,0.82368
502.89812,0.81098
503.85785,0.79494
504.81758,0.77467
505.77731,0.74897
506.73704,0.71633
507.69677,0.67497
508.6565,0.62286
509.61622,0.55816
510.57595,0.48087
511.53568,0.3948
512.49541,0.3078
513.45514,0.22895
514.41487,0.1645
515.3746,0.11594
516.33433,0.0812
517.29406,0.05702
518.25379,0.04034
519.21352,0.02867
520.17325,0.0202
521.13298,0.01386
522.0927,0.0093
523.05243,0.00639
524.01216,0.00484
524.97189,0.00419
525.93162,0.00402
526.89135,0.00406
527.85108,0.00426
528.81081,0.00481
529.77054,0.00593
530.73027,0.00765
531.69,0.00988
532.64973,0.01258
533.60946,0.01586
534.56918,0.01999
535.52891,0.02521
536.48864,0.03164
537.44837,0.03927
538.4081,0.04783
539.36783,0.05663
540.32756,0.06452
541.28729,0.0704
542.24702,0.07379
543.20675,0.07499
544.16648,0.07449
545.12621,0.0725
546.08594,0.06895
547.04566,0.06378
548.00539,0.05713
548.96512,0.04931
549.92485,0.04086
550.88458,0.03259
551.84431,0.0255
552.80404,0.02035
553.76377,0.01734
554.7235,0.01611
555.68323,0.01605
556.64296,0.01664
557.60269,0.01758
558.56242,0.01872
559.52214,0.02005
560.48187,0.02154
561.4416,0.02299
562.40133,0.02426
563.36106,0.02539
564.32079,0.02651
565.28052,0.02766
566.24025,0.02877
567.19998,0.02982
568.15971,0.03093
569.11944,0.03219
570.07917,0.03352
571.0389,0.03475
571.99863,0.03585
572.95835,0.03695
573.91808,0.03811
574.87781,0.03932
575.83754,0.04061
576.79727,0.04204
577.757,0.0435
578.71673,0.04474
579.67646,0.04553
580.63619,0.04587
581.59592,0.04605
582.55565,0.04641
583.51538,0.04717
584.47511,0.04824
585.43483,0.04939
586.39456,0.05042
587.35429,0.0513
588.31402,0.0521
589.27375,0.05291
590.23348,0.05373
591.19321,0.0545
592.15294,0.05521
593.11267,0.05593
594.0724,0.05671
595.03213,0.05754
595.99186,0.05838
596.95159,0.05923
597.91131,0.06007
