Frequency,Reflectivity
399.24736,0.08324
400.20709,0.07379
401.16682,0.06343
402.12655,0.05368
403.08628,0.04652
404.04601,0.04323
405.00574,0.04351
405.96547,0.04603
406.9252,0.04972
407.88493,0.05414
408.84465,0.05878
409.80438,0.06275
410.76411,0.06541
411.72384,0.06723
412.68357,0.06928
413.6433,0.07187
414.60303,0.07431
415.56276,0.076
416.52249,0.0773
417.48222,0.07903
418.44195,0.0815
419.40168,0.08416
420.36141,0.08638
421.32113,0.08841
422.28086,0.09094
423.24059,0.09418
424.20032,0.09756
425.16005,0.10036
426.11978,0.10252
427.07951,0.10459
428.03924,0.10682
428.99897,0.10887
429.9587,0.11054
430.91843,0.11224
431.87816,0.11466
432.83789,0.118
433.79761,0.1218
434.75734,0.12539
435.71707,0.12839
436.6768,0.13092
437.63653,0.1335
438.59626,0.13664
439.55599,0.14059
440.51572,0.14535
441.47545,0.1507
442.43518,0.15611
443.39491,0.16099
444.35464,0.16518
445.31437,0.16935
446.2741,0.17454
447.23382,0.18138
448.19355,0.1895
449.15328,0.19789
450.11301,0.2056
451.07274,0.21228
452.03247,0.21802
452.9922,0.22305
453.95193,0.2273
454.91166,0.23059
455.87139,0.23309
456.83112,0.23549
457.79085,0.23867
458.75058,0.24284
459.7103,0.24752
460.67003,0.25211
461.62976,0.25623
462.58949,0.25982
463.54922,0.26325
464.50895,0.26706
465.46868,0.27135
466.42841,0.27571
467.38814,0.27976
468.34787,0.28357
469.3076,0.28758
470.26733,0.29221
471.22706,0.29746
472.18678,0.30277
473.14651,0.30753
474.10624,0.31193
475.06597,0.31666
476.0257,0.32215
476.98543,0.3283
477.94516,0.33493
478.90489,0.34214
479.86462,0.35013
480.82435,0.35891
481.78408,0.36841
482.74381,0.37862
483.70354,0.38972
484.66326,0.40186
485.62299,0.41517
486.58272,0.42989
487.54245,0.44664
488.50218,0.46615
489.46191,0.48912
490.42164,0.51607
491.38137,0.54704
492.3411,0.58104
493.30083,0.61598
494.26056,0.64921
495.22029,0.67829
496.18002,0.70178
497.13974,0.71952
498.09947,0.73218
499.0592,0.74045
500.01893,0.74449
500.97866,0.74372
501.93839,0.73666
502.89812,0.72074
503.85785,0.69159
504.81758,0.64352
505.77731,0.57437
506.73704,0.49331
507.69677,0.4218
508.6565,0.3822
509.61622,0.38393
510.57595,0.41947
511.53568,0.47137
512.49541,0.52298
513.45514,0.56519
514.41487,0.59611
515.3746,0.61745
516.33433,0.63187
517.29406,0.64168
518.25379,0.64853
519.21352,0.65336
520.17325,0.65668
521.13298,0.65888
522.0927,0.66032
523.05243,0.66132
524.01216,0.66189
524.97189,0.66184
525.93162,0.66102
526.89135,0.65966
527.85108,0.65825
528.81081,0.65714
529.77054,0.65636
530.73027,0.65572
531.69,0.65506
532.64973,0.65432
533.60946,0.65351
534.56918,0.65254
535.52891,0.6512
536.48864,0.64929
537.44837,0.64663
538.4081,0.64302
539.36783,0.63829
540.32756,0.63242
541.28729,0.62546
542.24702,0.61727
543.20675,0.60748
544.16648,0.59561
545.12621,0.58117
546.08594,0.5633
547.04566,0.54038
548.00539,0.50971
548.96512,0.46827
549.92485,0.41479
550.88458,0.35176
551.84431,0.28542
552.80404,0.22333
553.76377,0.17121
554.7235,0.131
555.68323,0.10131
556.64296,0.07944
557.60269,0.06301
558.56242,0.05042
559.52214,0.04071
560.48187,0.03319
561.4416,0.02726
562.40133,0.02248
563.36106,0.01856
564.32079,0.01538
565.28052,0.01279
566.24025,0.01067
567.19998,0.00897
568.15971,0.00763
569.11944,0.00666
570.07917,0.00598
571.0389,0.0055
571.99863,0.00513
572.95835,0.00482
573.91808,0.00454
574.87781,0.00423
575.83754,0.00393
576.79727,0.00374
577.757,0.00367
578.71673,0.00371
579.67646,0.00385
580.63619,0.00408
581.59592,0.00432
582.55565,0.00452
583.51538,0.00473
584.47511,0.00501
585.43483,0.00537
586.39456,0.00577
587.35429,0.00614
588.31402,0.00645
589.27375,0.00674
590.23348,0.00715
591.19321,0.00769
592.15294,0.00826
593.11267,0.00877
594.0724,0.00922
595.03213,0.00971
595.99186,0.01027
596.95159,0.01086
597.91131,0.01138
