Frequency,Reflectivity
399.24736,0.03895
400.20709,0.03818
401.16682,0.03842
402.12655,0.03959
403.08628,0.04145
404.04601,0.04345
405.00574,0.04537
405.96547,0.04769
406.9252,0.05097
407.88493,0.05497
408.84465,0.05852
409.80438,0.06078
410.76411,0.06212
411.72384,0.06328
412.68357,0.06449
413.6433,0.06575
414.60303,0.06738
415.56276,0.06982
416.52249,0.07301
417.48222,0.07627
418.44195,0.0787
419.40168,0.08005
420.36141,0.08103
421.32113,0.08232
422.28086,0.08396
423.24059,0.08591
424.20032,0.08811
425.16005,0.09035
426.11978,0.09229
427.07951,0.09397
428.03924,0.09584
428.99897,0.09809
429.9587,0.10041
430.91843,0.10256
431.87816,0.10487
432.83789,0.10775
433.79761,0.11106
434.75734,0.11402
435.71707,0.11594
436.6768,0.11692
437.63653,0.11787
438.59626,0.1198
439.55599,0.12302
440.51572,0.12704
441.47545,0.13108
442.43518,0.13469
443.39491,0.13807
444.35464,0.14164
445.31437,0.14555
446.2741,0.14956
447.23382,0.15344
448.19355,0.15722
449.15328,0.16098
450.11301,0.16465
451.07274,0.16816
452.03247,0.17165
452.9922,0.1752
453.95193,0.17857
454.91166,0.18148
455.87139,0.18409
456.83112,0.18701
457.79085,0.19057
458.75058,0.19444
459.7103,0.1981
460.67003,0.20149
461.62976,0.20485
462.58949,0.20843
463.54922,0.21233
464.50895,0.21648
465.46868,0.2208
466.42841,0.22527
467.38814,0.2299
468.34787,0.23457
469.3076,0.2391
470.26733,0.24355
471.22706,0.2482
472.18678,0.25321
473.14651,0.25844
474.10624,0.26382
475.06597,0.26942
476.0257,0.27549
476.98543,0.28232
477.94516,0.2901
478.90489,0.29869
479.86462,0.30778
480.82435,0.31719
481.78408,0.327
482.74381,0.3374
483.70354,0.34871
484.66326,0.36127
485.62299,0.37551
486.58272,0.39193
487.54245,0.41107
488.50218,0.43341
489.46191,0.45945
490.42164,0.48976
491.38137,0.52447
492.3411,0.56246
493.30083,0.60132
494.26056,0.63831
495.22029,0.67116
496.18002,0.69847
497.13974,0.71972
498.09947,0.73505
499.0592,0.74493
500.01893,0.74976
500.97866,0.74922
501.93839,0.74179
502.89812,0.72448
503.85785,0.6922
504.81758,0.63847
505.77731,0.56088
506.73704,0.4699
507.69677,0.39022
508.6565,0.34815
509.61622,0.35586
510.57595,0.40623
511.53568,0.47938
512.49541,0.55441
513.45514,0.61796
514.41487,0.66556
515.3746,0.69845
516.33433,0.72006
517.29406,0.73406
518.25379,0.74332
519.21352,0.74961
520.17325,0.75385
521.13298,0.75656
522.0927,0.75818
523.05243,0.75902
524.01216,0.75917
524.97189,0.75862
525.93162,0.75747
526.89135,0.75604
527.85108,0.75463
528.81081,0.75332
529.77054,0.75201
530.73027,0.75064
531.69,0.74924
532.64973,0.74786
533.60946,0.74644
534.56918,0.74472
535.52891,0.74242
536.48864,0.73941
537.44837,0.73567
538.4081,0.73096
539.36783,0.72484
540.32756,0.71706
541.28729,0.70765
542.24702,0.69666
543.20675,0.68386
544.16648,0.66873
545.12621,0.6504
546.08594,0.62749
547.04566,0.59788
548.00539,0.55845
548.96512,0.50616
549.92485,0.4406
550.88458,0.36629
551.84431,0.29169
552.80404,0.22519
553.76377,0.17151
554.7235,0.13098
555.68323,0.10126
556.64296,0.07949
557.60269,0.06325
558.56242,0.05081
559.52214,0.04109
560.48187,0.03342
561.4416,0.02724
562.40133,0.02208
563.36106,0.01777
564.32079,0.0143
565.28052,0.0116
566.24025,0.00948
567.19998,0.00773
568.15971,0.00624
569.11944,0.00497
570.07917,0.00394
571.0389,0.00322
571.99863,0.00283
572.95835,0.00267
573.91808,0.00256
574.87781,0.00235
575.83754,0.00204
576.79727,0.00173
577.757,0.00152
578.71673,0.00155
579.67646,0.00187
580.63619,0.00233
581.59592,0.0028
582.55565,0.00318
583.51538,0.00345
584.47511,0.00365
585.43483,0.00384
586.39456,0.00414
587.35429,0.00461
588.31402,0.00515
589.27375,0.00563
590.23348,0.00597
591.19321,0.00631
592.15294,0.00675
593.11267,0.00729
594.0724,0.0078
595.03213,0.00827
595.99186,0.0088
596.95159,0.00943
597.91131,0.01004
