Frequency,Reflectivity
399.24736,0.27336
400.20709,0.23756
401.16682,0.19605
402.12655,0.15414
403.08628,0.11895
404.04601,0.09608
405.00574,0.08631
405.96547,0.08584
406.9252,0.09007
407.88493,0.09665
408.84465,0.10491
409.80438,0.11404
410.76411,0.12265
411.72384,0.12948
412.68357,0.13426
413.6433,0.1379
414.60303,0.14182
415.56276,0.14679
416.52249,0.15269
417.48222,0.15921
418.44195,0.16608
419.40168,0.17248
420.36141,0.17749
421.32113,0.18119
422.28086,0.18428
423.24059,0.18732
424.20032,0.19047
425.16005,0.19377
426.11978,0.19733
427.07951,0.20134
428.03924,0.20591
428.99897,0.21089
429.9587,0.21588
430.91843,0.22052
431.87816,0.22477
432.83789,0.22901
433.79761,0.23374
434.75734,0.23921
435.71707,0.24543
436.6768,0.25223
437.63653,0.25945
438.59626,0.26701
439.55599,0.27502
440.51572,0.28367
441.47545,0.29314
442.43518,0.30345
443.39491,0.31455
444.35464,0.32642
445.31437,0.33945
446.2741,0.35445
447.23382,0.37198
448.19355,0.39141
449.15328,0.41087
450.11301,0.42821
451.07274,0.44232
452.03247,0.45334
452.9922,0.46193
453.95193,0.46861
454.91166,0.47381
455.87139,0.47819
456.83112,0.48237
457.79085,0.4863
458.75058,0.48942
459.7103,0.49156
460.67003,0.49331
461.62976,0.49526
462.58949,0.49729
463.54922,0.49887
464.50895,0.49994
465.46868,0.50116
466.42841,0.50323
467.38814,0.50607
468.34787,0.50902
469.3076,0.5116
470.26733,0.51404
471.22706,0.51685
472.18678,0.52008
473.14651,0.52335
474.10624,0.52646
475.06597,0.52967
476.0257,0.53321
476.98543,0.53688
477.94516,0.54041
478.90489,0.54378
479.86462,0.54719
480.82435,0.55076
481.78408,0.55445
482.74381,0.55839
483.70354,0.56303
484.66326,0.5688
485.62299,0.57575
486.58272,0.58371
487.54245,0.59274
488.50218,0.60325
489.46191,0.61576
490.42164,0.63072
491.38137,0.64816
492.3411,0.66743
493.30083,0.6871
494.26056,0.7054
495.22029,0.7209
496.18002,0.73304
497.13974,0.74205
498.09947,0.74843
499.0592,0.75259
500.01893,0.75482
500.97866,0.75484
501.93839,0.75169
502.89812,0.74419
503.85785,0.73087
504.81758,0.70926
505.77731,0.67732
506.73704,0.63776
507.69677,0.59979
508.6565,0.57353
509.61622,0.56236
510.57595,0.56157
511.53568,0.56367
512.49541,0.56404
513.45514,0.56222
514.41487,0.55949
515.3746,0.55669
516.33433,0.55401
517.29406,0.55144
518.25379,0.54902
519.21352,0.54673
520.17325,0.54442
521.13298,0.54195
522.0927,0.53929
523.05243,0.53657
524.01216,0.53389
524.97189,0.53117
525.93162,0.52826
526.89135,0.52518
527.85108,0.52218
528.81081,0.51948
529.77054,0.51706
530.73027,0.51478
531.69,0.51252
532.64973,0.51026
533.60946,0.50802
534.56918,0.50568
535.52891,0.50303
536.48864,0.49991
537.44837,0.49627
538.4081,0.4922
539.36783,0.48776
540.32756,0.48288
541.28729,0.47729
542.24702,0.47075
543.20675,0.4632
544.16648,0.4547
545.12621,0.4452
546.08594,0.43442
547.04566,0.42179
548.00539,0.40636
548.96512,0.38669
549.92485,0.36103
550.88458,0.32779
551.84431,0.28652
552.80404,0.23908
553.76377,0.18998
554.7235,0.14485
555.68323,0.10783
556.64296,0.0801
557.60269,0.06036
558.56242,0.04653
559.52214,0.0368
560.48187,0.02989
561.4416,0.02479
562.40133,0.02084
563.36106,0.01778
564.32079,0.01558
565.28052,0.0142
566.24025,0.01344
567.19998,0.01305
568.15971,0.01288
569.11944,0.01294
570.07917,0.01322
571.0389,0.01359
571.99863,0.01392
572.95835,0.01423
573.91808,0.01469
574.87781,0.01539
575.83754,0.01628
576.79727,0.01722
577.757,0.01809
578.71673,0.0189
579.67646,0.01971
580.63619,0.02058
581.59592,0.02153
582.55565,0.02253
583.51538,0.02358
584.47511,0.02466
585.43483,0.02575
586.39456,0.02679
587.35429,0.02776
588.31402,0.02868
589.27375,0.02956
590.23348,0.03038
591.19321,0.0311
592.15294,0.03181
593.11267,0.03265
594.0724,0.03365
595.03213,0.03468
595.99186,0.03563
596.95159,0.03651
597.91131,0.0374
