Frequency,Reflectivity
399.24736,0.72663
400.20709,0.58578
401.16682,0.44683
402.12655,0.3134
403.08628,0.19043
404.04601,0.09765
405.00574,0.06143
405.96547,0.05037
406.9252,0.06474
407.88493,0.06374
408.84465,0.04846
409.80438,0.05872
410.76411,0.06751
411.72384,0.07859
412.68357,0.09248
413.6433,0.09484
414.60303,0.08875
415.56276,0.08517
416.52249,0.087
417.48222,0.09119
418.44195,0.09947
419.40168,0.11696
420.36141,0.13459
421.32113,0.14163
422.28086,0.13864
423.24059,0.13203
424.20032,0.12543
425.16005,0.12165
426.11978,0.12566
427.07951,0.13579
428.03924,0.14471
428.99897,0.14742
429.9587,0.14451
430.91843,0.14315
431.87816,0.15162
432.83789,0.17107
433.79761,0.19471
434.75734,0.21408
435.71707,0.22504
436.6768,0.22902
437.63653,0.23088
438.59626,0.23484
439.55599,0.24269
440.51572,0.25574
441.47545,0.27383
442.43518,0.2942
443.39491,0.31432
444.35464,0.3355
445.31437,0.36184
446.2741,0.39496
447.23382,0.43184
448.19355,0.46824
449.15328,0.50329
450.11301,0.53938
451.07274,0.57769
452.03247,0.61593
452.9922,0.65087
453.95193,0.68049
454.91166,0.70446
455.87139,0.7249
456.83112,0.74587
457.79085,0.76908
458.75058,0.79066
459.7103,0.80693
460.67003,0.81958
461.62976,0.83181
462.58949,0.84361
463.54922,0.85298
464.50895,0.86003
465.46868,0.86837
466.42841,0.88245
467.38814,0.90342
468.34787,0.92799
469.3076,0.95222
470.26733,0.97642
471.22706,1.00416
472.18678,1.03602
473.14651,1.06733
474.10624,1.09426
475.06597,1.1193
476.0257,1.14891
476.98543,1.18703
477.94516,1.23008
478.90489,1.26842
479.86462,1.29546
480.82435,1.31579
481.78408,1.34273
482.74381,1.38742
483.70354,1.44956
484.66326,1.51782
485.62299,1.58068
486.58272,1.63664
487.54245,1.69402
488.50218,1.76338
489.46191,1.84979
490.42164,1.94949
491.38137,2.05377
492.3411,2.15684
493.30083,2.25654
494.26056,2.34787
495.22029,2.42438
496.18002,2.48803
497.13974,2.54881
498.09947,2.61052
499.0592,2.66481
500.01893,2.70405
500.97866,2.73212
501.93839,2.75601
502.89812,2.77062
503.85785,2.75685
504.81758,2.69656
505.77731,2.59465
506.73704,2.49129
507.69677,2.44139
508.6565,2.46788
509.61622,2.53537
510.57595,2.57512
511.53568,2.54135
512.49541,2.44569
513.45514,2.33725
514.41487,2.25462
515.3746,2.2008
516.33433,2.15645
517.29406,2.108
518.25379,2.05767
519.21352,2.01148
520.17325,1.96969
521.13298,1.93033
522.0927,1.89419
523.05243,1.86338
524.01216,1.83871
524.97189,1.81992
525.93162,1.80647
526.89135,1.79683
527.85108,1.78827
528.81081,1.7785
529.77054,1.76707
530.73027,1.75483
531.69,1.74231
532.64973,1.72948
533.60946,1.71724
534.56918,1.70831
535.52891,1.70508
536.48864,1.70621
537.44837,1.70629
538.4081,1.7001
539.36783,1.68785
540.32756,1.6753
541.28729,1.66771
542.24702,1.66454
543.20675,1.66083
544.16648,1.65222
545.12621,1.63729
546.08594,1.61566
547.04566,1.58526
548.00539,1.54072
548.96512,1.47336
549.92485,1.37378
550.88458,1.23725
551.84431,1.06927
552.80404,0.88702
553.76377,0.71323
554.7235,0.56557
555.68323,0.45026
556.64296,0.36437
557.60269,0.30145
558.56242,0.25493
559.52214,0.21922
560.48187,0.19047
561.4416,0.16659
562.40133,0.14643
563.36106,0.12937
564.32079,0.11489
565.28052,0.10199
566.24025,0.08974
567.19998,0.07847
568.15971,0.06953
569.11944,0.0641
570.07917,0.06158
571.0389,0.05946
571.99863,0.05549
572.95835,0.0499
573.91808,0.04507
574.87781,0.04311
575.83754,0.04316
576.79727,0.0431
577.757,0.04309
578.71673,0.04408
579.67646,0.04509
580.63619,0.0442
581.59592,0.04086
582.55565,0.03632
583.51538,0.03201
584.47511,0.02866
585.43483,0.02653
586.39456,0.02545
587.35429,0.02434
588.31402,0.0232
589.27375,0.02349
590.23348,0.02492
591.19321,0.02548
592.15294,0.02469
593.11267,0.02381
594.0724,0.02378
595.03213,0.02424
595.99186,0.0243
596.95159,0.02343
597.91131,0.0219
