Frequency,Reflectivity
399.24736,0.35134
400.20709,0.29339
401.16682,0.22636
402.12655,0.1595
403.08628,0.10368
404.04601,0.06643
405.00574,0.04853
405.96547,0.04498
406.9252,0.04891
407.88493,0.05526
408.84465,0.06198
409.80438,0.069
410.76411,0.07664
411.72384,0.08461
412.68357,0.09207
413.6433,0.09844
414.60303,0.10363
415.56276,0.10777
416.52249,0.11127
417.48222,0.11525
418.44195,0.12091
419.40168,0.12785
420.36141,0.13402
421.32113,0.13852
422.28086,0.14216
423.24059,0.14599
424.20032,0.15047
425.16005,0.15563
426.11978,0.16129
427.07951,0.16718
428.03924,0.17284
428.99897,0.17792
429.9587,0.18232
430.91843,0.18636
431.87816,0.19077
432.83789,0.19639
433.79761,0.20362
434.75734,0.21211
435.71707,0.22106
436.6768,0.22994
437.63653,0.23884
438.59626,0.24814
439.55599,0.25822
440.51572,0.26956
441.47545,0.28267
442.43518,0.29781
443.39491,0.3148
444.35464,0.33356
445.31437,0.35479
446.2741,0.37962
447.23382,0.40841
448.19355,0.43993
449.15328,0.47161
450.11301,0.50059
451.07274,0.52464
452.03247,0.54296
452.9922,0.55628
453.95193,0.56617
454.91166,0.57416
455.87139,0.58128
456.83112,0.58797
457.79085,0.59406
458.75058,0.59912
459.7103,0.60325
460.67003,0.60706
461.62976,0.61097
462.58949,0.61479
463.54922,0.61801
464.50895,0.62052
465.46868,0.62269
466.42841,0.62491
467.38814,0.62715
468.34787,0.62908
469.3076,0.63065
470.26733,0.63223
471.22706,0.63424
472.18678,0.6367
473.14651,0.63924
474.10624,0.64167
475.06597,0.64423
476.0257,0.64719
476.98543,0.65048
477.94516,0.65376
478.90489,0.65673
479.86462,0.65943
480.82435,0.66218
481.78408,0.66539
482.74381,0.66935
483.70354,0.67403
484.66326,0.6791
485.62299,0.68418
486.58272,0.68921
487.54245,0.69451
488.50218,0.70057
489.46191,0.70784
490.42164,0.71654
491.38137,0.7266
492.3411,0.73757
493.30083,0.74845
494.26056,0.75787
495.22029,0.76458
496.18002,0.76816
497.13974,0.76907
498.09947,0.76792
499.0592,0.76481
500.01893,0.75925
500.97866,0.75041
501.93839,0.73755
502.89812,0.72011
503.85785,0.6971
504.81758,0.66642
505.77731,0.62621
506.73704,0.57707
507.69677,0.52201
508.6565,0.46347
509.61622,0.40249
510.57595,0.34156
511.53568,0.28685
512.49541,0.24559
513.45514,0.22098
514.41487,0.21038
515.3746,0.20808
516.33433,0.20892
517.29406,0.21002
518.25379,0.21047
519.21352,0.21043
520.17325,0.21028
521.13298,0.21021
522.0927,0.21024
523.05243,0.21039
524.01216,0.21066
524.97189,0.21101
525.93162,0.21138
526.89135,0.21172
527.85108,0.21204
528.81081,0.21235
529.77054,0.21269
530.73027,0.2131
531.69,0.21355
532.64973,0.21401
533.60946,0.21446
534.56918,0.2149
535.52891,0.21534
536.48864,0.2158
537.44837,0.21626
538.4081,0.21662
539.36783,0.21672
540.32756,0.21646
541.28729,0.21578
542.24702,0.21471
543.20675,0.21339
544.16648,0.21194
545.12621,0.21031
546.08594,0.20823
547.04566,0.20529
548.00539,0.20104
548.96512,0.19497
549.92485,0.18632
550.88458,0.17403
551.84431,0.15727
552.80404,0.13633
553.76377,0.11314
554.7235,0.09061
555.68323,0.0712
556.64296,0.05594
557.60269,0.04459
558.56242,0.03635
559.52214,0.03045
560.48187,0.02621
561.4416,0.0231
562.40133,0.02079
563.36106,0.01906
564.32079,0.01767
565.28052,0.01644
566.24025,0.01533
567.19998,0.01445
568.15971,0.01388
569.11944,0.01358
570.07917,0.01345
571.0389,0.0134
571.99863,0.0134
572.95835,0.01343
573.91808,0.01347
574.87781,0.01353
575.83754,0.01367
576.79727,0.01393
577.757,0.01427
578.71673,0.0146
579.67646,0.01486
580.63619,0.01509
581.59592,0.01538
582.55565,0.01584
583.51538,0.01644
584.47511,0.01703
585.43483,0.01749
586.39456,0.01783
587.35429,0.01818
588.31402,0.0186
589.27375,0.0191
590.23348,0.0196
591.19321,0.02002
592.15294,0.02031
593.11267,0.02058
594.0724,0.02094
595.03213,0.02144
595.99186,0.02199
596.95159,0.02242
597.91131,0.02261
