Frequency,Reflectivity
399.24736,0.63561
400.20709,0.54411
401.16682,0.43393
402.12655,0.31832
403.08628,0.2154
404.04601,0.14116
405.00574,0.10174
405.96547,0.09178
406.9252,0.09979
407.88493,0.11539
408.84465,0.13253
409.80438,0.14824
410.76411,0.16134
411.72384,0.17225
412.68357,0.18237
413.6433,0.19264
414.60303,0.20279
415.56276,0.2118
416.52249,0.21909
417.48222,0.22533
418.44195,0.23208
419.40168,0.24015
420.36141,0.24859
421.32113,0.25649
422.28086,0.26413
423.24059,0.27227
424.20032,0.28115
425.16005,0.29016
426.11978,0.29848
427.07951,0.30597
428.03924,0.31329
428.99897,0.3211
429.9587,0.32956
430.91843,0.33853
431.87816,0.34806
432.83789,0.35843
433.79761,0.36974
434.75734,0.3818
435.71707,0.39424
436.6768,0.40687
437.63653,0.41986
438.59626,0.43371
439.55599,0.449
440.51572,0.46605
441.47545,0.48494
442.43518,0.50569
443.39491,0.52865
444.35464,0.55474
445.31437,0.58536
446.2741,0.62168
447.23382,0.66358
448.19355,0.70901
449.15328,0.75437
450.11301,0.79571
451.07274,0.83
452.03247,0.85614
452.9922,0.87487
453.95193,0.88783
454.91166,0.89674
455.87139,0.90303
456.83112,0.90751
457.79085,0.91039
458.75058,0.91215
459.7103,0.91385
460.67003,0.9163
461.62976,0.91929
462.58949,0.92209
463.54922,0.92429
464.50895,0.92582
465.46868,0.92653
466.42841,0.92631
467.38814,0.92548
468.34787,0.92465
469.3076,0.92427
470.26733,0.92433
471.22706,0.92451
472.18678,0.92442
473.14651,0.9239
474.10624,0.92309
475.06597,0.92226
476.0257,0.92159
476.98543,0.92113
477.94516,0.92085
478.90489,0.9206
479.86462,0.92008
480.82435,0.91894
481.78408,0.91699
482.74381,0.91442
483.70354,0.91165
484.66326,0.90896
485.62299,0.90622
486.58272,0.90324
487.54245,0.9002
488.50218,0.89763
489.46191,0.89597
490.42164,0.89496
491.38137,0.89363
492.3411,0.8911
493.30083,0.88732
494.26056,0.88296
495.22029,0.87856
496.18002,0.87416
497.13974,0.86942
498.09947,0.86392
499.0592,0.85741
500.01893,0.84981
500.97866,0.84094
501.93839,0.83036
502.89812,0.8176
503.85785,0.80241
504.81758,0.78434
505.77731,0.76235
506.73704,0.73474
507.69677,0.69915
508.6565,0.65264
509.61622,0.59238
510.57595,0.51749
511.53568,0.43143
512.49541,0.34237
513.45514,0.26017
514.41487,0.19191
515.3746,0.13972
516.33433,0.10187
517.29406,0.07498
518.25379,0.05561
519.21352,0.0413
520.17325,0.03068
521.13298,0.02299
522.0927,0.01741
523.05243,0.01309
524.01216,0.00956
524.97189,0.00674
525.93162,0.00469
526.89135,0.00321
527.85108,0.00203
528.81081,0.00128
529.77054,0.00121
530.73027,0.00144
531.69,0.00173
532.64973,0.00182
533.60946,0.00177
534.56918,0.00186
535.52891,0.00227
536.48864,0.00302
537.44837,0.00403
538.4081,0.00516
539.36783,0.00627
540.32756,0.0074
541.28729,0.00855
542.24702,0.00969
543.20675,0.0108
544.16648,0.01196
545.12621,0.01322
546.08594,0.01447
547.04566,0.01553
548.00539,0.01633
548.96512,0.01705
549.92485,0.01798
550.88458,0.01925
551.84431,0.02071
552.80404,0.02203
553.76377,0.02296
554.7235,0.02353
555.68323,0.02406
556.64296,0.02493
557.60269,0.02617
558.56242,0.02746
559.52214,0.02853
560.48187,0.02946
561.4416,0.03052
562.40133,0.03175
563.36106,0.03287
564.32079,0.03371
565.28052,0.03442
566.24025,0.0353
567.19998,0.03642
568.15971,0.03759
569.11944,0.03864
570.07917,0.03956
571.0389,0.04046
571.99863,0.04141
572.95835,0.04245
573.91808,0.04351
574.87781,0.04449
575.83754,0.04529
576.79727,0.04593
577.757,0.04656
578.71673,0.04736
579.67646,0.04832
580.63619,0.04929
581.59592,0.05013
582.55565,0.05087
583.51538,0.05164
584.47511,0.05245
585.43483,0.05328
586.39456,0.05414
587.35429,0.05514
588.31402,0.05623
589.27375,0.05723
590.23348,0.058
591.19321,0.05856
592.15294,0.05907
593.11267,0.05964
594.0724,0.06028
595.03213,0.06092
595.99186,0.06158
596.95159,0.0623
597.91131,0.06301
