Frequency,Reflectivity
399.24736,0.18363
400.20709,0.18427
401.16682,0.16797
402.12655,0.13601
403.08628,0.09847
404.04601,0.06768
405.00574,0.05029
405.96547,0.04517
406.9252,0.0475
407.88493,0.05351
408.84465,0.06183
409.80438,0.07167
410.76411,0.08131
411.72384,0.08889
412.68357,0.09383
413.6433,0.09711
414.60303,0.10012
415.56276,0.10353
416.52249,0.1073
417.48222,0.11149
418.44195,0.11632
419.40168,0.12134
420.36141,0.12567
421.32113,0.129
422.28086,0.13155
423.24059,0.13401
424.20032,0.13745
425.16005,0.14234
426.11978,0.14801
427.07951,0.15347
428.03924,0.15851
428.99897,0.16356
429.9587,0.16883
430.91843,0.17402
431.87816,0.17865
432.83789,0.18255
433.79761,0.18595
434.75734,0.18937
435.71707,0.19326
436.6768,0.19778
437.63653,0.20276
438.59626,0.20811
439.55599,0.214
440.51572,0.22064
441.47545,0.22796
442.43518,0.23572
443.39491,0.24397
444.35464,0.25297
445.31437,0.26276
446.2741,0.27299
447.23382,0.28343
448.19355,0.29434
449.15328,0.30618
450.11301,0.319
451.07274,0.33242
452.03247,0.34601
452.9922,0.35968
453.95193,0.37355
454.91166,0.38799
455.87139,0.40392
456.83112,0.4224
457.79085,0.44336
458.75058,0.46579
459.7103,0.48988
460.67003,0.51774
461.62976,0.55146
462.58949,0.59124
463.54922,0.6353
464.50895,0.68065
465.46868,0.72385
466.42841,0.76175
467.38814,0.79256
468.34787,0.81618
469.3076,0.83375
470.26733,0.84695
471.22706,0.8572
472.18678,0.86551
473.14651,0.87262
474.10624,0.87894
475.06597,0.88441
476.0257,0.88879
476.98543,0.89208
477.94516,0.89455
478.90489,0.89647
479.86462,0.89793
480.82435,0.89891
481.78408,0.89942
482.74381,0.89962
483.70354,0.89971
484.66326,0.89967
485.62299,0.89931
486.58272,0.8986
487.54245,0.8976
488.50218,0.89625
489.46191,0.89445
490.42164,0.89232
491.38137,0.89
492.3411,0.88735
493.30083,0.88393
494.26056,0.87919
495.22029,0.87263
496.18002,0.86423
497.13974,0.8545
498.09947,0.84398
499.0592,0.83254
500.01893,0.81903
500.97866,0.80162
501.93839,0.77862
502.89812,0.74884
503.85785,0.71033
504.81758,0.65887
505.77731,0.5898
506.73704,0.50303
507.69677,0.40611
508.6565,0.31109
509.61622,0.22847
510.57595,0.16365
511.53568,0.11659
512.49541,0.08386
513.45514,0.06125
514.41487,0.04541
515.3746,0.03423
516.33433,0.0265
517.29406,0.02142
518.25379,0.01823
519.21352,0.01629
520.17325,0.0152
521.13298,0.01485
522.0927,0.01526
523.05243,0.01643
524.01216,0.01841
524.97189,0.02125
525.93162,0.02486
526.89135,0.02915
527.85108,0.034
528.81081,0.03953
529.77054,0.0461
530.73027,0.05422
531.69,0.06443
532.64973,0.07735
533.60946,0.09376
534.56918,0.11506
535.52891,0.14358
536.48864,0.18229
537.44837,0.23321
538.4081,0.29522
539.36783,0.36285
540.32756,0.42766
541.28729,0.4817
542.24702,0.52064
543.20675,0.54428
544.16648,0.55468
545.12621,0.55391
546.08594,0.54277
547.04566,0.52033
548.00539,0.48425
548.96512,0.43225
549.92485,0.36526
550.88458,0.28957
551.84431,0.21526
552.80404,0.15162
553.76377,0.10336
554.7235,0.07001
555.68323,0.04811
556.64296,0.03386
557.60269,0.02442
558.56242,0.01805
559.52214,0.01371
560.48187,0.01075
561.4416,0.00867
562.40133,0.00718
563.36106,0.00615
564.32079,0.00548
565.28052,0.00502
566.24025,0.00463
567.19998,0.00426
568.15971,0.00397
569.11944,0.00397
570.07917,0.0044
571.0389,0.00516
571.99863,0.00599
572.95835,0.00668
573.91808,0.00727
574.87781,0.00789
575.83754,0.00855
576.79727,0.00911
577.757,0.00951
578.71673,0.00991
579.67646,0.01044
580.63619,0.01106
581.59592,0.01162
582.55565,0.01207
583.51538,0.01247
584.47511,0.01293
585.43483,0.01349
586.39456,0.01418
587.35429,0.015
588.31402,0.01587
589.27375,0.01661
590.23348,0.01706
591.19321,0.01728
592.15294,0.01746
593.11267,0.01781
594.0724,0.01837
595.03213,0.01905
595.99186,0.01973
596.95159,0.02035
597.91131,0.02087
