Frequency,Reflectivity
399.24736,0.32446
400.20709,0.27705
401.16682,0.22072
402.12655,0.1607
403.08628,0.10701
404.04601,0.06885
405.00574,0.04906
405.96547,0.04376
406.9252,0.047
407.88493,0.05481
408.84465,0.06551
409.80438,0.07726
410.76411,0.08757
411.72384,0.09527
412.68357,0.10141
413.6433,0.10759
414.60303,0.1141
415.56276,0.11986
416.52249,0.12399
417.48222,0.12678
418.44195,0.12932
419.40168,0.13227
420.36141,0.13586
421.32113,0.14066
422.28086,0.14716
423.24059,0.15474
424.20032,0.16142
425.16005,0.16557
426.11978,0.1676
427.07951,0.16954
428.03924,0.17313
428.99897,0.17869
429.9587,0.1855
430.91843,0.19251
431.87816,0.19886
432.83789,0.20423
433.79761,0.20908
434.75734,0.21427
435.71707,0.2203
436.6768,0.22721
437.63653,0.23524
438.59626,0.2448
439.55599,0.25598
440.51572,0.26829
441.47545,0.28128
442.43518,0.29498
443.39491,0.30973
444.35464,0.3259
445.31437,0.3442
446.2741,0.36561
447.23382,0.39071
448.19355,0.41876
449.15328,0.44775
450.11301,0.47532
451.07274,0.49966
452.03247,0.51967
452.9922,0.53483
453.95193,0.54545
454.91166,0.55296
455.87139,0.55921
456.83112,0.56527
457.79085,0.57082
458.75058,0.57503
459.7103,0.57768
460.67003,0.57926
461.62976,0.58053
462.58949,0.58246
463.54922,0.58572
464.50895,0.59019
465.46868,0.59512
466.42841,0.59995
467.38814,0.60458
468.34787,0.60887
469.3076,0.61232
470.26733,0.61463
471.22706,0.61624
472.18678,0.61808
473.14651,0.6207
474.10624,0.62399
475.06597,0.62771
476.0257,0.6316
476.98543,0.63523
477.94516,0.63826
478.90489,0.64099
479.86462,0.64423
480.82435,0.64832
481.78408,0.65296
482.74381,0.65792
483.70354,0.66346
484.66326,0.66983
485.62299,0.67675
486.58272,0.68386
487.54245,0.69147
488.50218,0.70043
489.46191,0.7114
490.42164,0.72443
491.38137,0.73899
492.3411,0.75432
493.30083,0.7695
494.26056,0.78325
495.22029,0.79413
496.18002,0.8013
497.13974,0.80498
498.09947,0.80594
499.0592,0.80456
500.01893,0.80046
500.97866,0.79281
501.93839,0.78089
502.89812,0.76417
503.85785,0.74133
504.81758,0.70965
505.77731,0.66715
506.73704,0.61603
507.69677,0.56241
508.6565,0.51113
509.61622,0.46221
510.57595,0.41383
511.53568,0.36753
512.49541,0.32902
513.45514,0.30345
514.41487,0.29108
515.3746,0.28777
516.33433,0.28856
517.29406,0.29036
518.25379,0.29209
519.21352,0.29353
520.17325,0.29457
521.13298,0.29508
522.0927,0.29511
523.05243,0.29487
524.01216,0.29456
524.97189,0.2943
525.93162,0.29423
526.89135,0.29441
527.85108,0.29472
528.81081,0.29506
529.77054,0.29554
530.73027,0.29627
531.69,0.297
532.64973,0.2973
533.60946,0.29719
534.56918,0.29718
535.52891,0.29767
536.48864,0.29846
537.44837,0.299
538.4081,0.29891
539.36783,0.29827
540.32756,0.29736
541.28729,0.2962
542.24702,0.29451
543.20675,0.29207
544.16648,0.28909
545.12621,0.28595
546.08594,0.28256
547.04566,0.27821
548.00539,0.27207
548.96512,0.26339
549.92485,0.2511
550.88458,0.23365
551.84431,0.20984
552.80404,0.18024
553.76377,0.14783
554.7235,0.11687
555.68323,0.09077
556.64296,0.0707
557.60269,0.05587
558.56242,0.04484
559.52214,0.03657
560.48187,0.03049
561.4416,0.02615
562.40133,0.02304
563.36106,0.02074
564.32079,0.01895
565.28052,0.01746
566.24025,0.01616
567.19998,0.01509
568.15971,0.01432
569.11944,0.01392
570.07917,0.01385
571.0389,0.01396
571.99863,0.01401
572.95835,0.01391
573.91808,0.01378
574.87781,0.01383
575.83754,0.01416
576.79727,0.01461
577.757,0.01488
578.71673,0.01493
579.67646,0.015
580.63619,0.0153
581.59592,0.01574
582.55565,0.01618
583.51538,0.01667
584.47511,0.01732
585.43483,0.01804
586.39456,0.01866
587.35429,0.01911
588.31402,0.01944
589.27375,0.0197
590.23348,0.01992
591.19321,0.02022
592.15294,0.02075
593.11267,0.02157
594.0724,0.02247
595.03213,0.02317
595.99186,0.02349
596.95159,0.02357
597.91131,0.02366
