Frequency,Reflectivity
399.24736,0.13879
400.20709,0.14388
401.16682,0.13471
402.12655,0.1118
403.08628,0.08392
404.04601,0.06192
405.00574,0.05145
405.96547,0.05104
406.9252,0.05501
407.88493,0.05967
408.84465,0.06463
409.80438,0.06979
410.76411,0.07387
411.72384,0.0758
412.68357,0.07611
413.6433,0.07694
414.60303,0.07999
415.56276,0.08483
416.52249,0.08995
417.48222,0.09513
418.44195,0.10187
419.40168,0.1103
420.36141,0.11753
421.32113,0.12147
422.28086,0.12315
423.24059,0.12466
424.20032,0.12737
425.16005,0.13127
426.11978,0.13544
427.07951,0.13886
428.03924,0.14136
428.99897,0.14363
429.9587,0.14628
430.91843,0.14921
431.87816,0.15202
432.83789,0.15475
433.79761,0.15779
434.75734,0.16144
435.71707,0.16591
436.6768,0.17164
437.63653,0.1791
438.59626,0.18786
439.55599,0.1964
440.51572,0.20323
441.47545,0.20821
442.43518,0.21285
443.39491,0.21887
444.35464,0.22662
445.31437,0.23525
446.2741,0.24404
447.23382,0.25319
448.19355,0.26316
449.15328,0.27395
450.11301,0.28516
451.07274,0.29631
452.03247,0.307
452.9922,0.31706
453.95193,0.32714
454.91166,0.33877
455.87139,0.35347
456.83112,0.37158
457.79085,0.39198
458.75058,0.41331
459.7103,0.43601
460.67003,0.46213
461.62976,0.49365
462.58949,0.53094
463.54922,0.57228
464.50895,0.61437
465.46868,0.65349
466.42841,0.68689
467.38814,0.71364
468.34787,0.73443
469.3076,0.7508
470.26733,0.76427
471.22706,0.77566
472.18678,0.78521
473.14651,0.79332
474.10624,0.80044
475.06597,0.80629
476.0257,0.81022
476.98543,0.81244
477.94516,0.81419
478.90489,0.81639
479.86462,0.81868
480.82435,0.82009
481.78408,0.82038
482.74381,0.82032
483.70354,0.82084
484.66326,0.82214
485.62299,0.82368
486.58272,0.82476
487.54245,0.82468
488.50218,0.82283
489.46191,0.81923
490.42164,0.81468
491.38137,0.81021
492.3411,0.80618
493.30083,0.80213
494.26056,0.79734
495.22029,0.79144
496.18002,0.78457
497.13974,0.77689
498.09947,0.76803
499.0592,0.75722
500.01893,0.74384
500.97866,0.72743
501.93839,0.70724
502.89812,0.68173
503.85785,0.64798
504.81758,0.60142
505.77731,0.5377
506.73704,0.45688
507.69677,0.36598
508.6565,0.2763
509.61622,0.19809
510.57595,0.13708
511.53568,0.0937
512.49541,0.06449
513.45514,0.04486
514.41487,0.03135
515.3746,0.02204
516.33433,0.01557
517.29406,0.01056
518.25379,0.0063
519.21352,0.00367
520.17325,0.0034
521.13298,0.00314
522.0927,0.00227
523.05243,0.00141
524.01216,0.00198
524.97189,0.0043
525.93162,0.0074
526.89135,0.01049
527.85108,0.01333
528.81081,0.01636
529.77054,0.02037
530.73027,0.026
531.69,0.03348
532.64973,0.04275
533.60946,0.05384
534.56918,0.0673
535.52891,0.08469
536.48864,0.10826
537.44837,0.13983
538.4081,0.17919
539.36783,0.22318
540.32756,0.26639
541.28729,0.30342
542.24702,0.33102
543.20675,0.34861
544.16648,0.35708
545.12621,0.35751
546.08594,0.35038
547.04566,0.33516
548.00539,0.31027
548.96512,0.27434
549.92485,0.22848
550.88458,0.17757
551.84431,0.12876
552.80404,0.08818
553.76377,0.05845
554.7235,0.0385
555.68323,0.02547
556.64296,0.01678
557.60269,0.01094
558.56242,0.00717
559.52214,0.00485
560.48187,0.00336
561.4416,0.00225
562.40133,0.00149
563.36106,0.00132
564.32079,0.00137
565.28052,0.00151
566.24025,0.00189
567.19998,0.00199
568.15971,0.00189
569.11944,0.00244
570.07917,0.00346
571.0389,0.0042
571.99863,0.00458
572.95835,0.00474
573.91808,0.0048
574.87781,0.00494
575.83754,0.00537
576.79727,0.00618
577.757,0.00726
578.71673,0.00831
579.67646,0.00912
580.63619,0.00962
581.59592,0.00973
582.55565,0.0095
583.51538,0.00927
584.47511,0.00943
585.43483,0.01015
586.39456,0.01132
587.35429,0.01266
588.31402,0.01384
589.27375,0.01464
590.23348,0.01505
591.19321,0.01525
592.15294,0.01546
593.11267,0.01588
594.0724,0.01659
595.03213,0.01748
595.99186,0.01823
596.95159,0.01847
597.91131,0.01826
