Frequency,Reflectivity
399.24736,0.20243
400.20709,0.20046
401.16682,0.1825
402.12655,0.14905
403.08628,0.10884
404.04601,0.07417
405.00574,0.05394
405.96547,0.05013
406.9252,0.05771
407.88493,0.0695
408.84465,0.08084
409.80438,0.08959
410.76411,0.09599
411.72384,0.10196
412.68357,0.10926
413.6433,0.1177
414.60303,0.12546
415.56276,0.1312
416.52249,0.13511
417.48222,0.13792
418.44195,0.13981
419.40168,0.14107
420.36141,0.14296
421.32113,0.14666
422.28086,0.15212
423.24059,0.15842
424.20032,0.16454
425.16005,0.17026
426.11978,0.17584
427.07951,0.18114
428.03924,0.18566
428.99897,0.18929
429.9587,0.19261
430.91843,0.19652
431.87816,0.20162
432.83789,0.2079
433.79761,0.21464
434.75734,0.22075
435.71707,0.22565
436.6768,0.23008
437.63653,0.23542
438.59626,0.24212
439.55599,0.24943
440.51572,0.25669
441.47545,0.26416
442.43518,0.27246
443.39491,0.28171
444.35464,0.29166
445.31437,0.30229
446.2741,0.31381
447.23382,0.32622
448.19355,0.33927
449.15328,0.35272
450.11301,0.36651
451.07274,0.38077
452.03247,0.39562
452.9922,0.4108
453.95193,0.42564
454.91166,0.44003
455.87139,0.45511
456.83112,0.47266
457.79085,0.49327
458.75058,0.51597
459.7103,0.54045
460.67003,0.56825
461.62976,0.60125
462.58949,0.63999
463.54922,0.68329
464.50895,0.72863
465.46868,0.77261
466.42841,0.8118
467.38814,0.84385
468.34787,0.86795
469.3076,0.88495
470.26733,0.8969
471.22706,0.90604
472.18678,0.9139
473.14651,0.92096
474.10624,0.92701
475.06597,0.93189
476.0257,0.9359
476.98543,0.93947
477.94516,0.9426
478.90489,0.94475
479.86462,0.9455
480.82435,0.94499
481.78408,0.94383
482.74381,0.94258
483.70354,0.94142
484.66326,0.94019
485.62299,0.93893
486.58272,0.93801
487.54245,0.9374
488.50218,0.93634
489.46191,0.93396
490.42164,0.93006
491.38137,0.92513
492.3411,0.91992
493.30083,0.91501
494.26056,0.91032
495.22029,0.90496
496.18002,0.89812
497.13974,0.88983
498.09947,0.88049
499.0592,0.86992
500.01893,0.85708
500.97866,0.84057
501.93839,0.81928
502.89812,0.79205
503.85785,0.75634
504.81758,0.70741
505.77731,0.6405
506.73704,0.55565
507.69677,0.46029
508.6565,0.36592
509.61622,0.28229
510.57595,0.21407
511.53568,0.1609
512.49541,0.11972
513.45514,0.08752
514.41487,0.06252
515.3746,0.04369
516.33433,0.03009
517.29406,0.0206
518.25379,0.01405
519.21352,0.00954
520.17325,0.00655
521.13298,0.00482
522.0927,0.00428
523.05243,0.00489
524.01216,0.00651
524.97189,0.00881
525.93162,0.01147
526.89135,0.01437
527.85108,0.01754
528.81081,0.02117
529.77054,0.0256
530.73027,0.0313
531.69,0.03876
532.64973,0.04838
533.60946,0.06054
534.56918,0.07589
535.52891,0.09576
536.48864,0.12243
537.44837,0.1587
538.4081,0.20637
539.36783,0.26397
540.32756,0.32568
541.28729,0.3831
542.24702,0.42888
543.20675,0.45949
544.16648,0.47506
545.12621,0.47724
546.08594,0.467
547.04566,0.44366
548.00539,0.40547
548.96512,0.35187
549.92485,0.28651
550.88458,0.21775
551.84431,0.15538
552.80404,0.10604
553.76377,0.07116
554.7235,0.04812
555.68323,0.03308
556.64296,0.02305
557.60269,0.01641
558.56242,0.01228
559.52214,0.00987
560.48187,0.00833
561.4416,0.00709
562.40133,0.00605
563.36106,0.00534
564.32079,0.00499
565.28052,0.00486
566.24025,0.00484
567.19998,0.00498
568.15971,0.00536
569.11944,0.00584
570.07917,0.00626
571.0389,0.00668
571.99863,0.00728
572.95835,0.00804
573.91808,0.00876
574.87781,0.00934
575.83754,0.00985
576.79727,0.01035
577.757,0.01076
578.71673,0.01108
579.67646,0.01147
580.63619,0.01209
581.59592,0.01297
582.55565,0.01401
583.51538,0.01513
584.47511,0.01613
585.43483,0.01682
586.39456,0.01717
587.35429,0.01749
588.31402,0.01813
589.27375,0.01908
590.23348,0.02001
591.19321,0.02055
592.15294,0.02075
593.11267,0.02097
594.0724,0.0215
595.03213,0.02232
595.99186,0.02323
596.95159,0.02405
597.91131,0.02469
