Frequency,Reflectivity
399.24736,0.57661
400.20709,0.49027
401.16682,0.38748
402.12655,0.28149
403.08628,0.18937
404.04601,0.12525
405.00574,0.09262
405.96547,0.08464
406.9252,0.09116
407.88493,0.10413
408.84465,0.12016
409.80438,0.13744
410.76411,0.15294
411.72384,0.16421
412.68357,0.17188
413.6433,0.17857
414.60303,0.18632
415.56276,0.19582
416.52249,0.20707
417.48222,0.21985
418.44195,0.23325
419.40168,0.245
420.36141,0.25365
421.32113,0.26036
422.28086,0.26708
423.24059,0.27486
424.20032,0.28337
425.16005,0.29118
426.11978,0.29726
427.07951,0.30228
428.03924,0.308
428.99897,0.3154
429.9587,0.32385
430.91843,0.3321
431.87816,0.33979
432.83789,0.34754
433.79761,0.3563
434.75734,0.36679
435.71707,0.37895
436.6768,0.39181
437.63653,0.40433
438.59626,0.41651
439.55599,0.4292
440.51572,0.44328
441.47545,0.45956
442.43518,0.47894
443.39491,0.50171
444.35464,0.52728
445.31437,0.55563
446.2741,0.58804
447.23382,0.62536
448.19355,0.66571
449.15328,0.70499
450.11301,0.73941
451.07274,0.76747
452.03247,0.78983
452.9922,0.80773
453.95193,0.82168
454.91166,0.8319
455.87139,0.83921
456.83112,0.84454
457.79085,0.84801
458.75058,0.84954
459.7103,0.85012
460.67003,0.85121
461.62976,0.85316
462.58949,0.85508
463.54922,0.85619
464.50895,0.85648
465.46868,0.85602
466.42841,0.85454
467.38814,0.85227
468.34787,0.85049
469.3076,0.85032
470.26733,0.85157
471.22706,0.85321
472.18678,0.85433
473.14651,0.85432
474.10624,0.85285
475.06597,0.85024
476.0257,0.8476
476.98543,0.84611
477.94516,0.84623
478.90489,0.8477
479.86462,0.84973
480.82435,0.85101
481.78408,0.84993
482.74381,0.84594
483.70354,0.84045
484.66326,0.83577
485.62299,0.83296
486.58272,0.83097
487.54245,0.8282
488.50218,0.8245
489.46191,0.82121
490.42164,0.81932
491.38137,0.81813
492.3411,0.81629
493.30083,0.81336
494.26056,0.80988
495.22029,0.80628
496.18002,0.80244
497.13974,0.79795
498.09947,0.7921
499.0592,0.78411
500.01893,0.7737
500.97866,0.76137
501.93839,0.74814
502.89812,0.73476
503.85785,0.72092
504.81758,0.70486
505.77731,0.68385
506.73704,0.65515
507.69677,0.61633
508.6565,0.56512
509.61622,0.50029
510.57595,0.42387
511.53568,0.34232
512.49541,0.26456
513.45514,0.19802
514.41487,0.1459
515.3746,0.10749
516.33433,0.08022
517.29406,0.06119
518.25379,0.04772
519.21352,0.03781
520.17325,0.03039
521.13298,0.02504
522.0927,0.02164
523.05243,0.02
524.01216,0.01959
524.97189,0.01954
525.93162,0.01911
526.89135,0.01822
527.85108,0.01742
528.81081,0.01699
529.77054,0.01662
530.73027,0.01589
531.69,0.015
532.64973,0.01472
533.60946,0.01545
534.56918,0.01671
535.52891,0.01758
536.48864,0.01754
537.44837,0.01695
538.4081,0.01664
539.36783,0.01709
540.32756,0.01795
541.28729,0.01851
542.24702,0.01848
543.20675,0.01799
544.16648,0.01728
545.12621,0.01654
546.08594,0.01591
547.04566,0.0154
548.00539,0.015
548.96512,0.01462
549.92485,0.01421
550.88458,0.01389
551.84431,0.01409
552.80404,0.01516
553.76377,0.01696
554.7235,0.01886
555.68323,0.02029
556.64296,0.02122
557.60269,0.02195
558.56242,0.02274
559.52214,0.02368
560.48187,0.02467
561.4416,0.02562
562.40133,0.02649
563.36106,0.02736
564.32079,0.02842
565.28052,0.02973
566.24025,0.0311
567.19998,0.03228
568.15971,0.03331
569.11944,0.03446
570.07917,0.03586
571.0389,0.03745
571.99863,0.03907
572.95835,0.0405
573.91808,0.04154
574.87781,0.04213
575.83754,0.04245
576.79727,0.04278
577.757,0.04329
578.71673,0.04406
579.67646,0.04524
580.63619,0.04674
581.59592,0.04812
582.55565,0.04897
583.51538,0.04934
584.47511,0.04973
585.43483,0.05051
586.39456,0.05161
587.35429,0.05275
588.31402,0.05377
589.27375,0.05477
590.23348,0.05578
591.19321,0.0568
592.15294,0.05789
593.11267,0.05919
594.0724,0.06063
595.03213,0.0619
595.99186,0.06271
596.95159,0.06298
597.91131,0.06299
