Frequency,Reflectivity
399.24736,0.41674
400.20709,0.34363
401.16682,0.26017
402.12655,0.17925
403.08628,0.11365
404.04601,0.07088
405.00574,0.05052
405.96547,0.04611
406.9252,0.04994
407.88493,0.05695
408.84465,0.06496
409.80438,0.07312
410.76411,0.08096
411.72384,0.08825
412.68357,0.095
413.6433,0.10138
414.60303,0.10755
415.56276,0.11365
416.52249,0.11983
417.48222,0.12613
418.44195,0.13224
419.40168,0.13751
420.36141,0.14199
421.32113,0.14659
422.28086,0.15194
423.24059,0.15785
424.20032,0.16357
425.16005,0.16872
426.11978,0.17377
427.07951,0.17953
428.03924,0.18638
428.99897,0.19393
429.9587,0.20141
430.91843,0.20834
431.87816,0.21492
432.83789,0.22188
433.79761,0.22991
434.75734,0.23917
435.71707,0.24937
436.6768,0.26008
437.63653,0.27117
438.59626,0.28284
439.55599,0.29551
440.51572,0.30959
441.47545,0.32544
442.43518,0.34321
443.39491,0.36298
444.35464,0.38515
445.31437,0.41089
446.2741,0.44171
447.23382,0.47806
448.19355,0.51834
449.15328,0.55916
450.11301,0.59658
451.07274,0.62753
452.03247,0.65075
452.9922,0.66712
453.95193,0.67865
454.91166,0.68733
455.87139,0.69447
456.83112,0.70075
457.79085,0.70625
458.75058,0.71081
459.7103,0.71443
460.67003,0.71723
461.62976,0.7192
462.58949,0.72038
463.54922,0.72106
464.50895,0.7218
465.46868,0.72296
466.42841,0.72442
467.38814,0.72568
468.34787,0.72642
469.3076,0.72691
470.26733,0.7277
471.22706,0.72902
472.18678,0.73064
473.14651,0.73222
474.10624,0.73372
475.06597,0.73528
476.0257,0.73685
476.98543,0.73823
477.94516,0.73927
478.90489,0.74018
479.86462,0.74138
480.82435,0.74308
481.78408,0.74512
482.74381,0.74712
483.70354,0.74865
484.66326,0.74942
485.62299,0.74964
486.58272,0.74994
487.54245,0.75095
488.50218,0.7528
489.46191,0.75523
490.42164,0.75807
491.38137,0.76123
492.3411,0.76449
493.30083,0.76735
494.26056,0.76922
495.22029,0.76953
496.18002,0.76804
497.13974,0.76485
498.09947,0.76008
499.0592,0.75368
500.01893,0.7454
500.97866,0.73475
501.93839,0.72107
502.89812,0.70363
503.85785,0.68147
504.81758,0.65301
505.77731,0.61642
506.73704,0.57036
507.69677,0.51395
508.6565,0.44675
509.61622,0.37048
510.57595,0.29165
511.53568,0.22091
512.49541,0.16782
513.45514,0.13544
514.41487,0.11991
515.3746,0.11427
516.33433,0.11263
517.29406,0.11189
518.25379,0.11129
519.21352,0.11089
520.17325,0.11065
521.13298,0.11034
522.0927,0.10991
523.05243,0.10956
524.01216,0.10939
524.97189,0.10925
525.93162,0.10888
526.89135,0.10831
527.85108,0.10778
528.81081,0.10751
529.77054,0.10756
530.73027,0.10782
531.69,0.10822
532.64973,0.10868
533.60946,0.10915
534.56918,0.10967
535.52891,0.11029
536.48864,0.11099
537.44837,0.11163
538.4081,0.11206
539.36783,0.11225
540.32756,0.11235
541.28729,0.11251
542.24702,0.11275
543.20675,0.11295
544.16648,0.11293
545.12621,0.11259
546.08594,0.11195
547.04566,0.11109
548.00539,0.11001
548.96512,0.10843
549.92485,0.10579
550.88458,0.10135
551.84431,0.09444
552.80404,0.08488
553.76377,0.07328
554.7235,0.06097
555.68323,0.04952
556.64296,0.04004
557.60269,0.03288
558.56242,0.02773
559.52214,0.02406
560.48187,0.02142
561.4416,0.01952
562.40133,0.01814
563.36106,0.01707
564.32079,0.01625
565.28052,0.01571
566.24025,0.0155
567.19998,0.01552
568.15971,0.0156
569.11944,0.01561
570.07917,0.01555
571.0389,0.01549
571.99863,0.01552
572.95835,0.01564
573.91808,0.01582
574.87781,0.01601
575.83754,0.01621
576.79727,0.01645
577.757,0.0167
578.71673,0.01696
579.67646,0.01728
580.63619,0.01775
581.59592,0.01836
582.55565,0.01903
583.51538,0.01965
584.47511,0.02013
585.43483,0.02045
586.39456,0.02071
587.35429,0.02097
588.31402,0.02128
589.27375,0.02166
590.23348,0.02213
591.19321,0.02259
592.15294,0.02294
593.11267,0.02314
594.0724,0.02333
595.03213,0.02369
595.99186,0.02433
596.95159,0.02511
597.91131,0.02579
