Frequency,Reflectivity
399.24736,0.87724
400.20709,0.7735
401.16682,0.61079
402.12655,0.43362
403.08628,0.2836
404.04601,0.17899
405.00574,0.12161
405.96547,0.10817
406.9252,0.10606
407.88493,0.14299
408.84465,0.18475
409.80438,0.20504
410.76411,0.19886
411.72384,0.18148
412.68357,0.16712
413.6433,0.15595
414.60303,0.14519
415.56276,0.13897
416.52249,0.14062
417.48222,0.14796
418.44195,0.15841
419.40168,0.17398
420.36141,0.18851
421.32113,0.19831
422.28086,0.20701
423.24059,0.21651
424.20032,0.22714
425.16005,0.2407
426.11978,0.25441
427.07951,0.26533
428.03924,0.27424
428.99897,0.28296
429.9587,0.29131
430.91843,0.29539
431.87816,0.29272
432.83789,0.28631
433.79761,0.28149
434.75734,0.28247
435.71707,0.2923
436.6768,0.31221
437.63653,0.33907
438.59626,0.3663
439.55599,0.38596
440.51572,0.39315
441.47545,0.39244
442.43518,0.39529
443.39491,0.40924
444.35464,0.43253
445.31437,0.4592
446.2741,0.48743
447.23382,0.52181
448.19355,0.56718
449.15328,0.62144
450.11301,0.67432
451.07274,0.71254
452.03247,0.72982
452.9922,0.73295
453.95193,0.73445
454.91166,0.74138
455.87139,0.75329
456.83112,0.76766
457.79085,0.78584
458.75058,0.81126
459.7103,0.84158
460.67003,0.86898
461.62976,0.88668
462.58949,0.89235
463.54922,0.88889
464.50895,0.88394
465.46868,0.88652
466.42841,0.9008
467.38814,0.92268
468.34787,0.94479
469.3076,0.96555
470.26733,0.9899
471.22706,1.02086
472.18678,1.05351
473.14651,1.07957
474.10624,1.09759
475.06597,1.11441
476.0257,1.13675
476.98543,1.16433
477.94516,1.19225
478.90489,1.21831
479.86462,1.2448
480.82435,1.27478
481.78408,1.31002
482.74381,1.35053
483.70354,1.39334
484.66326,1.43364
485.62299,1.46957
486.58272,1.50377
487.54245,1.53988
488.50218,1.58141
489.46191,1.63392
490.42164,1.70332
491.38137,1.78902
492.3411,1.88045
493.30083,1.96345
494.26056,2.03073
495.22029,2.08527
496.18002,2.13322
497.13974,2.17496
498.09947,2.20654
499.0592,2.22939
500.01893,2.25302
500.97866,2.28603
501.93839,2.32771
502.89812,2.36914
503.85785,2.39829
504.81758,2.40334
505.77731,2.37894
506.73704,2.33577
507.69677,2.2953
508.6565,2.26553
509.61622,2.22769
510.57595,2.15499
511.53568,2.04332
512.49541,1.91957
513.45514,1.8187
514.41487,1.75665
515.3746,1.72535
516.33433,1.70649
517.29406,1.68674
518.25379,1.66285
519.21352,1.63748
520.17325,1.61414
521.13298,1.59519
522.0927,1.58173
523.05243,1.57318
524.01216,1.56718
524.97189,1.56069
525.93162,1.55138
526.89135,1.53847
527.85108,1.523
528.81081,1.5074
529.77054,1.49406
530.73027,1.48374
531.69,1.47625
532.64973,1.47227
533.60946,1.47238
534.56918,1.47428
535.52891,1.47359
536.48864,1.46792
537.44837,1.45865
538.4081,1.44878
539.36783,1.4406
540.32756,1.43491
541.28729,1.4307
542.24702,1.42559
543.20675,1.41763
544.16648,1.40646
545.12621,1.39262
546.08594,1.37655
547.04566,1.35812
548.00539,1.33576
548.96512,1.30519
549.92485,1.25905
550.88458,1.18792
551.84431,1.08364
552.80404,0.94583
553.76377,0.7872
554.7235,0.63024
555.68323,0.49536
556.64296,0.39148
557.60269,0.31573
558.56242,0.26005
559.52214,0.21757
560.48187,0.18447
561.4416,0.15833
562.40133,0.1374
563.36106,0.121
564.32079,0.10868
565.28052,0.09861
566.24025,0.08855
567.19998,0.07814
568.15971,0.069
569.11944,0.06285
570.07917,0.05978
571.0389,0.05817
571.99863,0.0559
572.95835,0.05255
573.91808,0.04988
574.87781,0.04935
575.83754,0.04969
576.79727,0.0481
577.757,0.04386
578.71673,0.03926
579.67646,0.03711
580.63619,0.03828
581.59592,0.04125
582.55565,0.04357
583.51538,0.04398
584.47511,0.04306
585.43483,0.04207
586.39456,0.04153
587.35429,0.04112
588.31402,0.04037
589.27375,0.03884
590.23348,0.03677
591.19321,0.03581
592.15294,0.03786
593.11267,0.04247
594.0724,0.04729
595.03213,0.05049
595.99186,0.05162
596.95159,0.0514
597.91131,0.05081
