Frequency,Reflectivity
399.24736,0.15681
400.20709,0.14272
401.16682,0.12457
402.12655,0.10713
403.08628,0.09404
404.04601,0.08602
405.00574,0.08211
405.96547,0.08189
406.9252,0.08596
407.88493,0.09381
408.84465,0.10289
409.80438,0.11053
410.76411,0.11582
411.72384,0.11982
412.68357,0.12381
413.6433,0.1278
414.60303,0.13113
415.56276,0.13385
416.52249,0.13699
417.48222,0.14134
418.44195,0.1462
419.40168,0.15001
420.36141,0.15275
421.32113,0.1557
422.28086,0.15912
423.24059,0.16221
424.20032,0.16471
425.16005,0.16746
426.11978,0.17111
427.07951,0.17505
428.03924,0.17836
428.99897,0.18102
429.9587,0.1838
430.91843,0.18719
431.87816,0.191
432.83789,0.19491
433.79761,0.19894
434.75734,0.20323
435.71707,0.20758
436.6768,0.21175
437.63653,0.21588
438.59626,0.22042
439.55599,0.22557
440.51572,0.23105
441.47545,0.23661
442.43518,0.24239
443.39491,0.24877
444.35464,0.25596
445.31437,0.26391
446.2741,0.27269
447.23382,0.28258
448.19355,0.29345
449.15328,0.30434
450.11301,0.31392
451.07274,0.32151
452.03247,0.32757
452.9922,0.33311
453.95193,0.3387
454.91166,0.34411
455.87139,0.34873
456.83112,0.3523
457.79085,0.35518
458.75058,0.35801
459.7103,0.36096
460.67003,0.36382
461.62976,0.36658
462.58949,0.36952
463.54922,0.3729
464.50895,0.3766
465.46868,0.38031
466.42841,0.3838
467.38814,0.38693
468.34787,0.38969
469.3076,0.39243
470.26733,0.39578
471.22706,0.40007
472.18678,0.40499
473.14651,0.41004
474.10624,0.41522
475.06597,0.42064
476.0257,0.42606
476.98543,0.43117
477.94516,0.43618
478.90489,0.44154
479.86462,0.44736
480.82435,0.45375
481.78408,0.46116
482.74381,0.46996
483.70354,0.47976
484.66326,0.48987
485.62299,0.50042
486.58272,0.51235
487.54245,0.52632
488.50218,0.54222
489.46191,0.56004
490.42164,0.58047
491.38137,0.60412
492.3411,0.63058
493.30083,0.65818
494.26056,0.68472
495.22029,0.70814
496.18002,0.72722
497.13974,0.74197
498.09947,0.75327
499.0592,0.76192
500.01893,0.76833
500.97866,0.77253
501.93839,0.77416
502.89812,0.7724
503.85785,0.76594
504.81758,0.75326
505.77731,0.73421
506.73704,0.71239
507.69677,0.69482
508.6565,0.6872
509.61622,0.68955
510.57595,0.69678
511.53568,0.70313
512.49541,0.70587
513.45514,0.70566
514.41487,0.70421
515.3746,0.70262
516.33433,0.70119
517.29406,0.69992
518.25379,0.6988
519.21352,0.69757
520.17325,0.69588
521.13298,0.69361
522.0927,0.69114
523.05243,0.68894
524.01216,0.68716
524.97189,0.68542
525.93162,0.68322
526.89135,0.68044
527.85108,0.67733
528.81081,0.67429
529.77054,0.67167
530.73027,0.66959
531.69,0.66776
532.64973,0.66577
533.60946,0.66346
534.56918,0.66096
535.52891,0.65833
536.48864,0.6554
537.44837,0.652
538.4081,0.64811
539.36783,0.64373
540.32756,0.63863
541.28729,0.6325
542.24702,0.62514
543.20675,0.61669
544.16648,0.60736
545.12621,0.5971
546.08594,0.58546
547.04566,0.57184
548.00539,0.55544
548.96512,0.53512
549.92485,0.50905
550.88458,0.47461
551.84431,0.42907
552.80404,0.37165
553.76377,0.30578
554.7235,0.2388
555.68323,0.17875
556.64296,0.13061
557.60269,0.09509
558.56242,0.06997
559.52214,0.05222
560.48187,0.03936
561.4416,0.02977
562.40133,0.02261
563.36106,0.01743
564.32079,0.01383
565.28052,0.01134
566.24025,0.0096
567.19998,0.00839
568.15971,0.00756
569.11944,0.00705
570.07917,0.0068
571.0389,0.00676
571.99863,0.00684
572.95835,0.00702
573.91808,0.00743
574.87781,0.0081
575.83754,0.00893
576.79727,0.00971
577.757,0.01036
578.71673,0.01098
579.67646,0.01169
580.63619,0.01248
581.59592,0.01324
582.55565,0.01395
583.51538,0.01471
584.47511,0.01563
585.43483,0.01676
586.39456,0.01805
587.35429,0.0194
588.31402,0.02064
589.27375,0.0217
590.23348,0.02268
591.19321,0.02371
592.15294,0.02476
593.11267,0.02573
594.0724,0.02662
595.03213,0.02756
595.99186,0.02865
596.95159,0.02983
597.91131,0.03091
