Frequency,Reflectivity
399.24736,0.37057
400.20709,0.32467
401.16682,0.26309
402.12655,0.1937
403.08628,0.12904
404.04601,0.0809
405.00574,0.05498
405.96547,0.04752
406.9252,0.04888
407.88493,0.05319
408.84465,0.06076
409.80438,0.0722
410.76411,0.08506
411.72384,0.09577
412.68357,0.10264
413.6433,0.10687
414.60303,0.11088
415.56276,0.11605
416.52249,0.12225
417.48222,0.12877
418.44195,0.13515
419.40168,0.14103
420.36141,0.14557
421.32113,0.14825
422.28086,0.15002
423.24059,0.15308
424.20032,0.15933
425.16005,0.1685
426.11978,0.17847
427.07951,0.18734
428.03924,0.19462
428.99897,0.2007
429.9587,0.20575
430.91843,0.20957
431.87816,0.21276
432.83789,0.21707
433.79761,0.22413
434.75734,0.23413
435.71707,0.2457
436.6768,0.25706
437.63653,0.26761
438.59626,0.27805
439.55599,0.28926
440.51572,0.30168
441.47545,0.31579
442.43518,0.33241
443.39491,0.35202
444.35464,0.37434
445.31437,0.39919
446.2741,0.42719
447.23382,0.45904
448.19355,0.49394
449.15328,0.52936
450.11301,0.56235
451.07274,0.5911
452.03247,0.61511
452.9922,0.63419
453.95193,0.64796
454.91166,0.65687
455.87139,0.66306
456.83112,0.66939
457.79085,0.67717
458.75058,0.68542
459.7103,0.69314
460.67003,0.70116
461.62976,0.71118
462.58949,0.72405
463.54922,0.73904
464.50895,0.75443
465.46868,0.7686
466.42841,0.78068
467.38814,0.79035
468.34787,0.79751
469.3076,0.80255
470.26733,0.80663
471.22706,0.81096
472.18678,0.81572
473.14651,0.8202
474.10624,0.82388
475.06597,0.82683
476.0257,0.82903
476.98543,0.82993
477.94516,0.82934
478.90489,0.82822
479.86462,0.82792
480.82435,0.82869
481.78408,0.82943
482.74381,0.82912
483.70354,0.82788
484.66326,0.82617
485.62299,0.82389
486.58272,0.82073
487.54245,0.81685
488.50218,0.81273
489.46191,0.80871
490.42164,0.8049
491.38137,0.80131
492.3411,0.79756
493.30083,0.79291
494.26056,0.78674
495.22029,0.77917
496.18002,0.77091
497.13974,0.7625
498.09947,0.7537
499.0592,0.74384
500.01893,0.73238
500.97866,0.71875
501.93839,0.70205
502.89812,0.681
503.85785,0.65365
504.81758,0.61671
505.77731,0.56606
506.73704,0.49979
507.69677,0.42107
508.6565,0.33769
509.61622,0.25867
510.57595,0.19116
511.53568,0.13875
512.49541,0.10136
513.45514,0.07638
514.41487,0.06033
515.3746,0.05003
516.33433,0.04311
517.29406,0.03787
518.25379,0.0332
519.21352,0.02874
520.17325,0.02487
521.13298,0.02186
522.0927,0.01933
523.05243,0.01685
524.01216,0.01455
524.97189,0.01276
525.93162,0.01149
526.89135,0.01066
527.85108,0.01038
528.81081,0.01087
529.77054,0.01216
530.73027,0.01399
531.69,0.01582
532.64973,0.01735
533.60946,0.01915
534.56918,0.02205
535.52891,0.02643
536.48864,0.03202
537.44837,0.03801
538.4081,0.04345
539.36783,0.04776
540.32756,0.05092
541.28729,0.05329
542.24702,0.0552
543.20675,0.05688
544.16648,0.05837
545.12621,0.05956
546.08594,0.06029
547.04566,0.06045
548.00539,0.06011
548.96512,0.05937
549.92485,0.0581
550.88458,0.05582
551.84431,0.05199
552.80404,0.04649
553.76377,0.0398
554.7235,0.03293
555.68323,0.02694
556.64296,0.02237
557.60269,0.01893
558.56242,0.01606
559.52214,0.01374
560.48187,0.01247
561.4416,0.01253
562.40133,0.01352
563.36106,0.01458
564.32079,0.01508
565.28052,0.01503
566.24025,0.01472
567.19998,0.01435
568.15971,0.01406
569.11944,0.01405
570.07917,0.01439
571.0389,0.01495
571.99863,0.01557
572.95835,0.01625
573.91808,0.01697
574.87781,0.01749
575.83754,0.01763
576.79727,0.01735
577.757,0.01685
578.71673,0.0165
579.67646,0.01673
580.63619,0.01765
581.59592,0.01892
582.55565,0.02003
583.51538,0.02075
584.47511,0.02123
585.43483,0.0217
586.39456,0.02226
587.35429,0.02276
588.31402,0.02305
589.27375,0.02312
590.23348,0.02318
591.19321,0.02351
592.15294,0.0241
593.11267,0.02453
594.0724,0.02444
595.03213,0.02409
595.99186,0.02402
596.95159,0.02447
597.91131,0.02523
