Frequency,Reflectivity
399.24736,0.95219
400.20709,0.86579
401.16682,0.71718
402.12655,0.53629
403.08628,0.36384
404.04601,0.23973
405.00574,0.21695
405.96547,0.22829
406.9252,0.21338
407.88493,0.21898
408.84465,0.22782
409.80438,0.23032
410.76411,0.23447
411.72384,0.25047
412.68357,0.25662
413.6433,0.23242
414.60303,0.181
415.56276,0.14685
416.52249,0.18178
417.48222,0.25271
418.44195,0.30644
419.40168,0.30288
420.36141,0.25495
421.32113,0.20531
422.28086,0.17574
423.24059,0.17745
424.20032,0.20775
425.16005,0.24542
426.11978,0.27206
427.07951,0.29017
428.03924,0.30449
428.99897,0.31644
429.9587,0.33334
430.91843,0.35324
431.87816,0.36753
432.83789,0.36704
433.79761,0.34509
434.75734,0.3093
435.71707,0.2829
436.6768,0.28881
437.63653,0.32135
438.59626,0.35271
439.55599,0.37419
440.51572,0.40297
441.47545,0.45369
442.43518,0.51188
443.39491,0.54644
444.35464,0.54836
445.31437,0.53633
446.2741,0.5316
447.23382,0.54725
448.19355,0.59212
449.15328,0.66454
450.11301,0.74217
451.07274,0.79482
452.03247,0.81194
452.9922,0.80804
453.95193,0.80052
454.91166,0.79493
455.87139,0.79382
456.83112,0.80554
457.79085,0.83573
458.75058,0.87563
459.7103,0.91236
460.67003,0.94532
461.62976,0.98025
462.58949,1.01685
463.54922,1.04937
464.50895,1.07324
465.46868,1.08728
466.42841,1.09284
467.38814,1.09419
468.34787,1.09666
469.3076,1.10157
470.26733,1.10655
471.22706,1.11243
472.18678,1.12558
473.14651,1.14924
474.10624,1.17515
475.06597,1.18878
476.0257,1.18354
476.98543,1.16598
477.94516,1.14754
478.90489,1.13422
479.86462,1.12373
480.82435,1.11276
481.78408,1.10329
482.74381,1.09838
483.70354,1.09628
484.66326,1.09201
485.62299,1.08544
486.58272,1.0841
487.54245,1.09354
488.50218,1.10971
489.46191,1.12616
490.42164,1.1426
491.38137,1.16102
492.3411,1.17783
493.30083,1.18774
494.26056,1.19439
495.22029,1.207
496.18002,1.22577
497.13974,1.23831
498.09947,1.23365
499.0592,1.21669
500.01893,1.20166
500.97866,1.19528
501.93839,1.19212
502.89812,1.18194
503.85785,1.15806
504.81758,1.11927
505.77731,1.06798
506.73704,1.01065
507.69677,0.95746
508.6565,0.91562
509.61622,0.88123
510.57595,0.83969
511.53568,0.7771
512.49541,0.69245
513.45514,0.59927
514.41487,0.51536
515.3746,0.45112
516.33433,0.4068
517.29406,0.37875
518.25379,0.36447
519.21352,0.36175
520.17325,0.36659
521.13298,0.37498
522.0927,0.38573
523.05243,0.39906
524.01216,0.41354
524.97189,0.42654
525.93162,0.43729
526.89135,0.4487
527.85108,0.46697
528.81081,0.49842
529.77054,0.54574
530.73027,0.60776
531.69,0.68391
532.64973,0.77974
533.60946,0.9073
534.56918,1.07651
535.52891,1.28308
536.48864,1.5046
537.44837,1.71266
538.4081,1.89083
539.36783,2.03916
540.32756,2.16222
541.28729,2.25646
542.24702,2.31271
543.20675,2.33042
544.16648,2.32332
545.12621,2.30882
546.08594,2.296
547.04566,2.28451
548.00539,2.26937
548.96512,2.24195
549.92485,2.18776
550.88458,2.08935
551.84431,1.93453
552.80404,1.72238
553.76377,1.46491
554.7235,1.18666
555.68323,0.92017
556.64296,0.6944
557.60269,0.52249
558.56242,0.40015
559.52214,0.31463
560.48187,0.2528
561.4416,0.20483
562.40133,0.16571
563.36106,0.13406
564.32079,0.10949
565.28052,0.09161
566.24025,0.08121
567.19998,0.07602
568.15971,0.06934
569.11944,0.06246
570.07917,0.06097
571.0389,0.0622
571.99863,0.05951
572.95835,0.05067
573.91808,0.04029
574.87781,0.03356
575.83754,0.03412
576.79727,0.04377
577.757,0.05458
578.71673,0.06047
579.67646,0.06185
580.63619,0.06157
581.59592,0.06025
582.55565,0.0578
583.51538,0.05663
584.47511,0.05857
585.43483,0.06007
586.39456,0.05624
587.35429,0.04768
588.31402,0.04023
589.27375,0.03771
590.23348,0.03922
591.19321,0.04303
592.15294,0.04704
593.11267,0.0497
594.0724,0.05144
595.03213,0.05314
595.99186,0.05477
596.95159,0.05519
597.91131,0.05261
