Frequency,Reflectivity
399.24736,0.11624
400.20709,0.09915
401.16682,0.08007
402.12655,0.06257
403.08628,0.05019
404.04601,0.04481
405.00574,0.04539
405.96547,0.04868
406.9252,0.052
407.88493,0.05546
408.84465,0.06013
409.80438,0.06605
410.76411,0.0724
411.72384,0.07774
412.68357,0.081
413.6433,0.08251
414.60303,0.08343
415.56276,0.08455
416.52249,0.08606
417.48222,0.08824
418.44195,0.09176
419.40168,0.09673
420.36141,0.10187
421.32113,0.10614
422.28086,0.10957
423.24059,0.11272
424.20032,0.11597
425.16005,0.11932
426.11978,0.12254
427.07951,0.12555
428.03924,0.1285
428.99897,0.13134
429.9587,0.13373
430.91843,0.13589
431.87816,0.13882
432.83789,0.14304
433.79761,0.14791
434.75734,0.15251
435.71707,0.15656
436.6768,0.16046
437.63653,0.16459
438.59626,0.16908
439.55599,0.17366
440.51572,0.17798
441.47545,0.18233
442.43518,0.18802
443.39491,0.19618
444.35464,0.20649
445.31437,0.21764
446.2741,0.22897
447.23382,0.24102
448.19355,0.25465
449.15328,0.26964
450.11301,0.28427
451.07274,0.29628
452.03247,0.30457
452.9922,0.30978
453.95193,0.31325
454.91166,0.31577
455.87139,0.31767
456.83112,0.31959
457.79085,0.32211
458.75058,0.32467
459.7103,0.32612
460.67003,0.32634
461.62976,0.32655
462.58949,0.32794
463.54922,0.33029
464.50895,0.33249
465.46868,0.33422
466.42841,0.33629
467.38814,0.33931
468.34787,0.34269
469.3076,0.34522
470.26733,0.34635
471.22706,0.34645
472.18678,0.34627
473.14651,0.34645
474.10624,0.34728
475.06597,0.34878
476.0257,0.35102
476.98543,0.35402
477.94516,0.35756
478.90489,0.36115
479.86462,0.36419
480.82435,0.36643
481.78408,0.36806
482.74381,0.36958
483.70354,0.37149
484.66326,0.3741
485.62299,0.37766
486.58272,0.38237
487.54245,0.38818
488.50218,0.3948
489.46191,0.40244
490.42164,0.4122
491.38137,0.42529
492.3411,0.44164
493.30083,0.45963
494.26056,0.47694
495.22029,0.49156
496.18002,0.50216
497.13974,0.50826
498.09947,0.50999
499.0592,0.50781
500.01893,0.50206
500.97866,0.49253
501.93839,0.4784
502.89812,0.45854
503.85785,0.43104
504.81758,0.39261
505.77731,0.34057
506.73704,0.27741
507.69677,0.21296
508.6565,0.15989
509.61622,0.1268
510.57595,0.11543
511.53568,0.12203
512.49541,0.14024
513.45514,0.16345
514.41487,0.18647
515.3746,0.20645
516.33433,0.22273
517.29406,0.23587
518.25379,0.24667
519.21352,0.25575
520.17325,0.26355
521.13298,0.27039
522.0927,0.27645
523.05243,0.28173
524.01216,0.2861
524.97189,0.28962
525.93162,0.29256
526.89135,0.29527
527.85108,0.29778
528.81081,0.29986
529.77054,0.30127
530.73027,0.30209
531.69,0.30279
532.64973,0.30383
533.60946,0.30527
534.56918,0.30665
535.52891,0.30744
536.48864,0.30755
537.44837,0.30724
538.4081,0.30664
539.36783,0.30556
540.32756,0.30373
541.28729,0.30117
542.24702,0.29802
543.20675,0.29417
544.16648,0.28919
545.12621,0.28269
546.08594,0.2746
547.04566,0.26481
548.00539,0.25243
548.96512,0.23579
549.92485,0.21342
550.88458,0.18531
551.84431,0.1533
552.80404,0.12066
553.76377,0.09092
554.7235,0.06665
555.68323,0.04861
556.64296,0.03591
557.60269,0.027
558.56242,0.02053
559.52214,0.01573
560.48187,0.01226
561.4416,0.00988
562.40133,0.00822
563.36106,0.00685
564.32079,0.00549
565.28052,0.00412
566.24025,0.00309
567.19998,0.00265
568.15971,0.00249
569.11944,0.00248
570.07917,0.00257
571.0389,0.00261
571.99863,0.00255
572.95835,0.00259
573.91808,0.0028
574.87781,0.00306
575.83754,0.00322
576.79727,0.00325
577.757,0.00326
578.71673,0.00343
579.67646,0.00386
580.63619,0.0045
581.59592,0.00524
582.55565,0.00596
583.51538,0.00659
584.47511,0.0071
585.43483,0.00763
586.39456,0.00822
587.35429,0.0086
588.31402,0.0086
589.27375,0.00845
590.23348,0.00858
591.19321,0.00915
592.15294,0.01003
593.11267,0.01097
594.0724,0.01177
595.03213,0.01238
595.99186,0.01291
596.95159,0.01347
597.91131,0.01403
