Frequency,Reflectivity
399.24736,0.74262
400.20709,0.60878
401.16682,0.45117
402.12655,0.29334
403.08628,0.16663
404.04601,0.09628
405.00574,0.08464
405.96547,0.10158
406.9252,0.11777
407.88493,0.12481
408.84465,0.12727
409.80438,0.12776
410.76411,0.12966
411.72384,0.13352
412.68357,0.13276
413.6433,0.12434
414.60303,0.11534
415.56276,0.1124
416.52249,0.11549
417.48222,0.11981
418.44195,0.12283
419.40168,0.12925
420.36141,0.14402
421.32113,0.16688
422.28086,0.19037
423.24059,0.20599
424.20032,0.21094
425.16005,0.20978
426.11978,0.21165
427.07951,0.22393
428.03924,0.24644
428.99897,0.27263
429.9587,0.29362
430.91843,0.30392
431.87816,0.3061
432.83789,0.30633
433.79761,0.30788
434.75734,0.31157
435.71707,0.31761
436.6768,0.32545
437.63653,0.33363
438.59626,0.34123
439.55599,0.35038
440.51572,0.36518
441.47545,0.38773
442.43518,0.41579
443.39491,0.44521
444.35464,0.47563
445.31437,0.51186
446.2741,0.55925
447.23382,0.61873
448.19355,0.68566
449.15328,0.75196
450.11301,0.80953
451.07274,0.85444
452.03247,0.88984
452.9922,0.92383
453.95193,0.96217
454.91166,1.00273
455.87139,1.03852
456.83112,1.06462
457.79085,1.08198
458.75058,1.09432
459.7103,1.10259
460.67003,1.10465
461.62976,1.09898
462.58949,1.0881
463.54922,1.07913
464.50895,1.07977
465.46868,1.09253
466.42841,1.11271
467.38814,1.13184
468.34787,1.14442
469.3076,1.15191
470.26733,1.16029
471.22706,1.17444
472.18678,1.19369
473.14651,1.21243
474.10624,1.22722
475.06597,1.24173
476.0257,1.26315
476.98543,1.29333
477.94516,1.32422
478.90489,1.34429
479.86462,1.35109
480.82435,1.35504
481.78408,1.36917
482.74381,1.39637
483.70354,1.42735
484.66326,1.45112
485.62299,1.46686
486.58272,1.48376
487.54245,1.51099
488.50218,1.54953
489.46191,1.59188
490.42164,1.62841
491.38137,1.65554
492.3411,1.67876
493.30083,1.70582
494.26056,1.73788
495.22029,1.7696
496.18002,1.7962
497.13974,1.8168
498.09947,1.83171
499.0592,1.84139
500.01893,1.84897
500.97866,1.85895
501.93839,1.87072
502.89812,1.87577
503.85785,1.86375
504.81758,1.83095
505.77731,1.78239
506.73704,1.72479
507.69677,1.65447
508.6565,1.55339
509.61622,1.40375
510.57595,1.21038
511.53568,1.00778
512.49541,0.84053
513.45514,0.73431
514.41487,0.68482
515.3746,0.66937
516.33433,0.66494
517.29406,0.65991
518.25379,0.65393
519.21352,0.64999
520.17325,0.64845
521.13298,0.6471
522.0927,0.6434
523.05243,0.63528
524.01216,0.62172
524.97189,0.60497
525.93162,0.59127
526.89135,0.58609
527.85108,0.58896
528.81081,0.59445
529.77054,0.59749
530.73027,0.59715
531.69,0.59549
532.64973,0.59399
533.60946,0.59219
534.56918,0.58998
535.52891,0.58928
536.48864,0.59182
537.44837,0.59611
538.4081,0.59901
539.36783,0.60016
540.32756,0.60214
541.28729,0.60607
542.24702,0.61002
543.20675,0.61254
544.16648,0.61502
545.12621,0.61907
546.08594,0.62356
547.04566,0.62583
548.00539,0.62452
548.96512,0.62007
549.92485,0.6125
550.88458,0.59849
551.84431,0.57096
552.80404,0.52329
553.76377,0.45563
554.7235,0.37714
555.68323,0.30143
556.64296,0.23925
557.60269,0.19449
558.56242,0.16479
559.52214,0.14481
560.48187,0.12977
561.4416,0.11709
562.40133,0.1057
563.36106,0.09506
564.32079,0.08507
565.28052,0.07641
566.24025,0.07036
567.19998,0.06739
568.15971,0.0659
569.11944,0.06382
570.07917,0.06064
571.0389,0.05721
571.99863,0.05441
572.95835,0.05231
573.91808,0.05054
574.87781,0.04899
575.83754,0.04733
576.79727,0.04529
577.757,0.04316
578.71673,0.04122
579.67646,0.03941
580.63619,0.03801
581.59592,0.03716
582.55565,0.03581
583.51538,0.03333
584.47511,0.03121
585.43483,0.03073
586.39456,0.03165
587.35429,0.03344
588.31402,0.03545
589.27375,0.03661
590.23348,0.036
591.19321,0.03338
592.15294,0.02992
593.11267,0.02831
594.0724,0.02993
595.03213,0.03326
595.99186,0.03596
596.95159,0.03682
597.91131,0.03605
