Frequency,Reflectivity
399.24736,0.49633
400.20709,0.41043
401.16682,0.31528
402.12655,0.2219
403.08628,0.14333
404.04601,0.08913
405.00574,0.06127
405.96547,0.05497
406.9252,0.06091
407.88493,0.06998
408.84465,0.07726
409.80438,0.08193
410.76411,0.08589
411.72384,0.09153
412.68357,0.1
413.6433,0.11074
414.60303,0.12184
415.56276,0.13131
416.52249,0.13827
417.48222,0.14341
418.44195,0.14828
419.40168,0.15365
420.36141,0.15849
421.32113,0.162
422.28086,0.16531
423.24059,0.17027
424.20032,0.17721
425.16005,0.18442
426.11978,0.19025
427.07951,0.19529
428.03924,0.20162
428.99897,0.21037
429.9587,0.22058
430.91843,0.23076
431.87816,0.24048
432.83789,0.25011
433.79761,0.2597
434.75734,0.26885
435.71707,0.27752
436.6768,0.28654
437.63653,0.29713
438.59626,0.31016
439.55599,0.32569
440.51572,0.343
441.47545,0.36131
442.43518,0.38095
443.39491,0.40361
444.35464,0.43097
445.31437,0.46346
446.2741,0.50098
447.23382,0.54354
448.19355,0.5903
449.15328,0.63812
450.11301,0.68205
451.07274,0.71791
452.03247,0.74445
452.9922,0.76311
453.95193,0.77612
454.91166,0.78534
455.87139,0.79232
456.83112,0.79858
457.79085,0.80493
458.75058,0.811
459.7103,0.81609
460.67003,0.82027
461.62976,0.82428
462.58949,0.82853
463.54922,0.83254
464.50895,0.83556
465.46868,0.83759
466.42841,0.83938
467.38814,0.84141
468.34787,0.8434
469.3076,0.84494
470.26733,0.84605
471.22706,0.84685
472.18678,0.84725
473.14651,0.84733
474.10624,0.84747
475.06597,0.84788
476.0257,0.84826
476.98543,0.84806
477.94516,0.84698
478.90489,0.84532
479.86462,0.84377
480.82435,0.84285
481.78408,0.84251
482.74381,0.84227
483.70354,0.84166
484.66326,0.84033
485.62299,0.83806
486.58272,0.83478
487.54245,0.83076
488.50218,0.82653
489.46191,0.82267
490.42164,0.81946
491.38137,0.8165
492.3411,0.81293
493.30083,0.80814
494.26056,0.80223
495.22029,0.79561
496.18002,0.78843
497.13974,0.78036
498.09947,0.77085
499.0592,0.75957
500.01893,0.74657
500.97866,0.73181
501.93839,0.71467
502.89812,0.69393
503.85785,0.66759
504.81758,0.63241
505.77731,0.58444
506.73704,0.52149
507.69677,0.44565
508.6565,0.36317
509.61622,0.2823
510.57595,0.211
511.53568,0.15478
512.49541,0.11499
513.45514,0.08891
514.41487,0.07203
515.3746,0.06042
516.33433,0.05181
517.29406,0.04508
518.25379,0.0397
519.21352,0.0354
520.17325,0.0319
521.13298,0.02872
522.0927,0.02556
523.05243,0.02244
524.01216,0.01957
524.97189,0.01706
525.93162,0.01504
526.89135,0.01372
527.85108,0.01321
528.81081,0.01345
529.77054,0.01422
530.73027,0.01526
531.69,0.01641
532.64973,0.01771
533.60946,0.01936
534.56918,0.02147
535.52891,0.02393
536.48864,0.02646
537.44837,0.02873
538.4081,0.03048
539.36783,0.0317
540.32756,0.03259
541.28729,0.03343
542.24702,0.03437
543.20675,0.03539
544.16648,0.03643
545.12621,0.0375
546.08594,0.03873
547.04566,0.04018
548.00539,0.04194
548.96512,0.04403
549.92485,0.04619
550.88458,0.04783
551.84431,0.04832
552.80404,0.04732
553.76377,0.04485
554.7235,0.04122
555.68323,0.03694
556.64296,0.03264
557.60269,0.02886
558.56242,0.02584
559.52214,0.02362
560.48187,0.02214
561.4416,0.02131
562.40133,0.02102
563.36106,0.02102
564.32079,0.02097
565.28052,0.02061
566.24025,0.01996
567.19998,0.01932
568.15971,0.01904
569.11944,0.01919
570.07917,0.01958
571.0389,0.02007
571.99863,0.02071
572.95835,0.02156
573.91808,0.02245
574.87781,0.02299
575.83754,0.02287
576.79727,0.02225
577.757,0.02166
578.71673,0.02155
579.67646,0.02197
580.63619,0.02261
581.59592,0.02317
582.55565,0.02353
583.51538,0.02384
584.47511,0.02425
585.43483,0.02476
586.39456,0.02525
587.35429,0.02564
588.31402,0.02597
589.27375,0.02634
590.23348,0.02675
591.19321,0.02713
592.15294,0.02739
593.11267,0.02752
594.0724,0.02761
595.03213,0.02777
595.99186,0.02802
596.95159,0.02834
597.91131,0.02874
