Frequency,Reflectivity
399.24736,0.06636
400.20709,0.06839
401.16682,0.07044
402.12655,0.0746
403.08628,0.07975
404.04601,0.08501
405.00574,0.09014
405.96547,0.09518
406.9252,0.10056
407.88493,0.10642
408.84465,0.11186
409.80438,0.11536
410.76411,0.11651
411.72384,0.11703
412.68357,0.11863
413.6433,0.12126
414.60303,0.12397
415.56276,0.12652
416.52249,0.12974
417.48222,0.13501
418.44195,0.14288
419.40168,0.15114
420.36141,0.15615
421.32113,0.15727
422.28086,0.15678
423.24059,0.15713
424.20032,0.15946
425.16005,0.16343
426.11978,0.16806
427.07951,0.1723
428.03924,0.17524
428.99897,0.17656
429.9587,0.1769
430.91843,0.17756
431.87816,0.17944
432.83789,0.18216
433.79761,0.1849
434.75734,0.18791
435.71707,0.19227
436.6768,0.198
437.63653,0.20329
438.59626,0.20625
439.55599,0.207
440.51572,0.20727
441.47545,0.20849
442.43518,0.21072
443.39491,0.2132
444.35464,0.2155
445.31437,0.21799
446.2741,0.22129
447.23382,0.22557
448.19355,0.23041
449.15328,0.23529
450.11301,0.23996
451.07274,0.24426
452.03247,0.24799
452.9922,0.25116
453.95193,0.25424
454.91166,0.25783
455.87139,0.26205
456.83112,0.26607
457.79085,0.26847
458.75058,0.26895
459.7103,0.2694
460.67003,0.27223
461.62976,0.27823
462.58949,0.28602
463.54922,0.29354
464.50895,0.3
465.46868,0.30594
466.42841,0.3118
467.38814,0.31717
468.34787,0.3215
469.3076,0.32503
470.26733,0.32885
471.22706,0.33385
472.18678,0.33974
473.14651,0.34542
474.10624,0.35046
475.06597,0.35569
476.0257,0.36214
476.98543,0.36999
477.94516,0.37872
478.90489,0.38799
479.86462,0.39778
480.82435,0.40798
481.78408,0.41836
482.74381,0.42906
483.70354,0.44061
484.66326,0.45344
485.62299,0.46757
486.58272,0.48307
487.54245,0.50057
488.50218,0.52116
489.46191,0.54583
490.42164,0.57498
491.38137,0.60807
492.3411,0.64363
493.30083,0.67964
494.26056,0.71383
495.22029,0.74418
496.18002,0.76953
497.13974,0.78988
498.09947,0.80565
499.0592,0.8173
500.01893,0.82573
500.97866,0.83245
501.93839,0.83874
502.89812,0.84466
503.85785,0.84914
504.81758,0.85098
505.77731,0.85009
506.73704,0.84821
507.69677,0.84794
508.6565,0.85066
509.61622,0.85571
510.57595,0.86164
511.53568,0.8673
512.49541,0.87186
513.45514,0.87459
514.41487,0.87521
515.3746,0.87423
516.33433,0.87266
517.29406,0.87139
518.25379,0.87074
519.21352,0.87038
520.17325,0.86976
521.13298,0.86854
522.0927,0.86679
523.05243,0.86492
524.01216,0.86335
524.97189,0.86202
525.93162,0.86041
526.89135,0.8582
527.85108,0.85575
528.81081,0.8537
529.77054,0.8521
530.73027,0.85022
531.69,0.84729
532.64973,0.84351
533.60946,0.84009
534.56918,0.83811
535.52891,0.83727
536.48864,0.83622
537.44837,0.83376
538.4081,0.82968
539.36783,0.82446
540.32756,0.81856
541.28729,0.81192
542.24702,0.80406
543.20675,0.79463
544.16648,0.78369
545.12621,0.77153
546.08594,0.75811
547.04566,0.7429
548.00539,0.72497
548.96512,0.70304
549.92485,0.67524
550.88458,0.6387
551.84431,0.58964
552.80404,0.52509
553.76377,0.44601
554.7235,0.35911
555.68323,0.27475
556.64296,0.20203
557.60269,0.1452
558.56242,0.10367
559.52214,0.07433
560.48187,0.0537
561.4416,0.03898
562.40133,0.02827
563.36106,0.02042
564.32079,0.01468
565.28052,0.01038
566.24025,0.00691
567.19998,0.00392
568.15971,0.00161
569.11944,0.00159
570.07917,0.00266
571.0389,0.00295
571.99863,0.0026
572.95835,0.00232
573.91808,0.00269
574.87781,0.00363
575.83754,0.00454
576.79727,0.00504
577.757,0.0053
578.71673,0.00574
579.67646,0.00657
580.63619,0.00782
581.59592,0.00936
582.55565,0.01092
583.51538,0.01215
584.47511,0.01293
585.43483,0.01362
586.39456,0.01465
587.35429,0.01599
588.31402,0.01726
589.27375,0.0183
590.23348,0.01931
591.19321,0.02048
592.15294,0.02174
593.11267,0.02291
594.0724,0.02394
595.03213,0.02489
595.99186,0.02587
596.95159,0.02696
597.91131,0.02812
