Frequency,Reflectivity
399.24736,0.31311
400.20709,0.28264
401.16682,0.23423
402.12655,0.17495
403.08628,0.11821
404.04601,0.07642
405.00574,0.05459
405.96547,0.04957
406.9252,0.05444
407.88493,0.06329
408.84465,0.07268
409.80438,0.081
410.76411,0.08798
411.72384,0.09435
412.68357,0.1008
413.6433,0.10709
414.60303,0.11264
415.56276,0.11737
416.52249,0.12186
417.48222,0.12696
418.44195,0.13311
419.40168,0.13933
420.36141,0.14417
421.32113,0.14757
422.28086,0.15072
423.24059,0.15492
424.20032,0.1606
425.16005,0.16695
426.11978,0.17274
427.07951,0.17773
428.03924,0.18272
428.99897,0.18842
429.9587,0.19459
430.91843,0.2006
431.87816,0.20643
432.83789,0.21259
433.79761,0.21944
434.75734,0.22686
435.71707,0.23466
436.6768,0.24291
437.63653,0.25161
438.59626,0.26046
439.55599,0.26934
440.51572,0.27873
441.47545,0.28952
442.43518,0.30223
443.39491,0.31668
444.35464,0.33254
445.31437,0.35008
446.2741,0.36997
447.23382,0.39254
448.19355,0.41727
449.15328,0.44284
450.11301,0.46752
451.07274,0.48967
452.03247,0.50854
452.9922,0.52454
453.95193,0.5387
454.91166,0.55225
455.87139,0.56668
456.83112,0.58317
457.79085,0.60139
458.75058,0.6198
459.7103,0.63812
460.67003,0.65803
461.62976,0.68142
462.58949,0.70881
463.54922,0.73925
464.50895,0.77089
465.46868,0.80127
466.42841,0.8279
467.38814,0.84932
468.34787,0.86567
469.3076,0.87805
470.26733,0.88746
471.22706,0.89431
472.18678,0.89893
473.14651,0.90218
474.10624,0.90503
475.06597,0.90787
476.0257,0.9106
476.98543,0.91306
477.94516,0.91508
478.90489,0.91643
479.86462,0.91697
480.82435,0.91683
481.78408,0.91634
482.74381,0.91577
483.70354,0.91526
484.66326,0.91472
485.62299,0.91389
486.58272,0.91259
487.54245,0.91075
488.50218,0.90851
489.46191,0.90612
490.42164,0.90371
491.38137,0.90106
492.3411,0.89779
493.30083,0.89367
494.26056,0.88853
495.22029,0.88213
496.18002,0.87439
497.13974,0.86567
498.09947,0.85646
499.0592,0.84648
500.01893,0.83438
500.97866,0.81822
501.93839,0.79658
502.89812,0.76882
503.85785,0.73342
504.81758,0.68627
505.77731,0.62232
506.73704,0.54043
507.69677,0.44652
508.6565,0.35117
509.61622,0.26454
510.57595,0.193
511.53568,0.13834
512.49541,0.09882
513.45514,0.07102
514.41487,0.05143
515.3746,0.03728
516.33433,0.02684
517.29406,0.01921
518.25379,0.01375
519.21352,0.00985
520.17325,0.00707
521.13298,0.00519
522.0927,0.00408
523.05243,0.00355
524.01216,0.00339
524.97189,0.00354
525.93162,0.00406
526.89135,0.00501
527.85108,0.00628
528.81081,0.00771
529.77054,0.00933
530.73027,0.01144
531.69,0.01444
532.64973,0.01857
533.60946,0.02385
534.56918,0.03046
535.52891,0.03898
536.48864,0.05013
537.44837,0.06389
538.4081,0.0791
539.36783,0.09387
540.32756,0.10648
541.28729,0.11613
542.24702,0.12287
543.20675,0.12723
544.16648,0.12966
545.12621,0.13036
546.08594,0.12924
547.04566,0.12607
548.00539,0.12044
548.96512,0.11174
549.92485,0.09947
550.88458,0.0838
551.84431,0.06607
552.80404,0.04858
553.76377,0.03359
554.7235,0.02225
555.68323,0.01447
556.64296,0.00951
557.60269,0.00664
558.56242,0.00529
559.52214,0.00483
560.48187,0.0047
561.4416,0.00467
562.40133,0.00486
563.36106,0.00536
564.32079,0.00606
565.28052,0.00668
566.24025,0.00708
567.19998,0.00729
568.15971,0.00741
569.11944,0.00763
570.07917,0.00805
571.0389,0.0087
571.99863,0.00949
572.95835,0.01022
573.91808,0.01082
574.87781,0.01138
575.83754,0.01208
576.79727,0.01302
577.757,0.01409
578.71673,0.01506
579.67646,0.01578
580.63619,0.01627
581.59592,0.0166
582.55565,0.01683
583.51538,0.01705
584.47511,0.01742
585.43483,0.01801
586.39456,0.01872
587.35429,0.01939
588.31402,0.01996
589.27375,0.02046
590.23348,0.02095
591.19321,0.02149
592.15294,0.02206
593.11267,0.02256
594.0724,0.02295
595.03213,0.02332
595.99186,0.0238
596.95159,0.02443
597.91131,0.02508
