Frequency,Reflectivity
399.24736,0.35285
400.20709,0.29185
401.16682,0.22107
402.12655,0.15007
403.08628,0.09168
404.04601,0.05469
405.00574,0.03929
405.96547,0.03881
406.9252,0.04572
407.88493,0.05521
408.84465,0.06502
409.80438,0.07435
410.76411,0.08314
411.72384,0.09131
412.68357,0.09851
413.6433,0.10444
414.60303,0.10925
415.56276,0.11375
416.52249,0.11893
417.48222,0.12535
418.44195,0.13249
419.40168,0.13858
420.36141,0.14281
421.32113,0.14667
422.28086,0.15181
423.24059,0.15848
424.20032,0.1658
425.16005,0.17269
426.11978,0.17865
427.07951,0.18363
428.03924,0.18766
428.99897,0.19117
429.9587,0.19526
430.91843,0.20116
431.87816,0.20914
432.83789,0.21813
433.79761,0.22645
434.75734,0.23332
435.71707,0.2394
436.6768,0.24618
437.63653,0.25462
438.59626,0.2648
439.55599,0.27675
440.51572,0.29095
441.47545,0.30774
442.43518,0.32668
443.39491,0.34701
444.35464,0.36888
445.31437,0.39378
446.2741,0.42329
447.23382,0.45749
448.19355,0.4943
449.15328,0.53041
450.11301,0.5628
451.07274,0.58973
452.03247,0.6109
452.9922,0.62696
453.95193,0.63883
454.91166,0.64745
455.87139,0.65375
456.83112,0.65851
457.79085,0.66203
458.75058,0.66438
459.7103,0.66579
460.67003,0.66677
461.62976,0.66767
462.58949,0.6685
463.54922,0.66901
464.50895,0.66901
465.46868,0.66865
466.42841,0.66827
467.38814,0.66809
468.34787,0.66818
469.3076,0.66851
470.26733,0.6691
471.22706,0.67003
472.18678,0.67113
473.14651,0.67186
474.10624,0.67166
475.06597,0.67051
476.0257,0.66898
476.98543,0.66762
477.94516,0.66639
478.90489,0.66479
479.86462,0.66256
480.82435,0.65984
481.78408,0.6569
482.74381,0.65399
483.70354,0.65139
484.66326,0.64929
485.62299,0.64752
486.58272,0.6457
487.54245,0.64362
488.50218,0.64149
489.46191,0.63956
490.42164,0.63782
491.38137,0.63601
492.3411,0.63408
493.30083,0.63217
494.26056,0.63018
495.22029,0.62739
496.18002,0.62292
497.13974,0.6164
498.09947,0.60807
499.0592,0.59819
500.01893,0.58635
500.97866,0.57159
501.93839,0.55324
502.89812,0.53145
503.85785,0.50634
504.81758,0.47681
505.77731,0.44087
506.73704,0.39694
507.69677,0.34475
508.6565,0.28537
509.61622,0.22169
510.57595,0.15919
511.53568,0.10503
512.49541,0.06496
513.45514,0.04041
514.41487,0.02853
515.3746,0.02463
516.33433,0.02467
517.29406,0.02606
518.25379,0.02745
519.21352,0.02848
520.17325,0.02942
521.13298,0.03059
522.0927,0.03205
523.05243,0.03362
524.01216,0.03507
524.97189,0.03624
525.93162,0.03714
526.89135,0.03785
527.85108,0.03829
528.81081,0.0383
529.77054,0.03802
530.73027,0.03795
531.69,0.03848
532.64973,0.03936
533.60946,0.04001
534.56918,0.04014
535.52891,0.04009
536.48864,0.04039
537.44837,0.04107
538.4081,0.04176
539.36783,0.04211
540.32756,0.0421
541.28729,0.04195
542.24702,0.04191
543.20675,0.04203
544.16648,0.04201
545.12621,0.04132
546.08594,0.03979
547.04566,0.03789
548.00539,0.03624
548.96512,0.03487
549.92485,0.03316
550.88458,0.03054
551.84431,0.02709
552.80404,0.02329
553.76377,0.01959
554.7235,0.01615
555.68323,0.01309
556.64296,0.01055
557.60269,0.0087
558.56242,0.00756
559.52214,0.0069
560.48187,0.00652
561.4416,0.00631
562.40133,0.00621
563.36106,0.00618
564.32079,0.00624
565.28052,0.00642
566.24025,0.00681
567.19998,0.00744
568.15971,0.00814
569.11944,0.00873
570.07917,0.00922
571.0389,0.00958
571.99863,0.00982
572.95835,0.0101
573.91808,0.01063
574.87781,0.01144
575.83754,0.01235
576.79727,0.0131
577.757,0.01356
578.71673,0.01378
579.67646,0.01392
580.63619,0.01406
581.59592,0.01421
582.55565,0.01441
583.51538,0.01471
584.47511,0.01517
585.43483,0.0159
586.39456,0.01689
587.35429,0.0179
588.31402,0.01858
589.27375,0.01886
590.23348,0.01903
591.19321,0.01939
592.15294,0.01997
593.11267,0.02065
594.0724,0.0213
595.03213,0.0218
595.99186,0.0221
596.95159,0.02228
597.91131,0.02261
