Frequency,Reflectivity
399.24736,0.57957
400.20709,0.49667
401.16682,0.39761
402.12655,0.29272
403.08628,0.1978
404.04601,0.12836
405.00574,0.09137
405.96547,0.0823
406.9252,0.09037
407.88493,0.10604
408.84465,0.12364
409.80438,0.14029
410.76411,0.15475
411.72384,0.16698
412.68357,0.17763
413.6433,0.18718
414.60303,0.19563
415.56276,0.20283
416.52249,0.20915
417.48222,0.21574
418.44195,0.22388
419.40168,0.23327
420.36141,0.24208
421.32113,0.24957
422.28086,0.25664
423.24059,0.2642
424.20032,0.27206
425.16005,0.27944
426.11978,0.28627
427.07951,0.29333
428.03924,0.3011
428.99897,0.30899
429.9587,0.31649
430.91843,0.32419
431.87816,0.33317
432.83789,0.34361
433.79761,0.3548
434.75734,0.36611
435.71707,0.37749
436.6768,0.38901
437.63653,0.40066
438.59626,0.4127
439.55599,0.42586
440.51572,0.44094
441.47545,0.45822
442.43518,0.47744
443.39491,0.49847
444.35464,0.52193
445.31437,0.54919
446.2741,0.58144
447.23382,0.61862
448.19355,0.65876
449.15328,0.69853
450.11301,0.7344
451.07274,0.76389
452.03247,0.78638
452.9922,0.80298
453.95193,0.81543
454.91166,0.82504
455.87139,0.83273
456.83112,0.83943
457.79085,0.84582
458.75058,0.85191
459.7103,0.8574
460.67003,0.86245
461.62976,0.86776
462.58949,0.87399
463.54922,0.8812
464.50895,0.88873
465.46868,0.89562
466.42841,0.90119
467.38814,0.90527
468.34787,0.90801
469.3076,0.90966
470.26733,0.9105
471.22706,0.9109
472.18678,0.91116
473.14651,0.91143
474.10624,0.91171
475.06597,0.91201
476.0257,0.91234
476.98543,0.91262
477.94516,0.91268
478.90489,0.91225
479.86462,0.91118
480.82435,0.90954
481.78408,0.9077
482.74381,0.90613
483.70354,0.90498
484.66326,0.90375
485.62299,0.90169
486.58272,0.89857
487.54245,0.89504
488.50218,0.89203
489.46191,0.89001
490.42164,0.88858
491.38137,0.88683
492.3411,0.88423
493.30083,0.88098
494.26056,0.87752
495.22029,0.87371
496.18002,0.86907
497.13974,0.86334
498.09947,0.85662
499.0592,0.84903
500.01893,0.84048
500.97866,0.83067
501.93839,0.81925
502.89812,0.80589
503.85785,0.79
504.81758,0.77054
505.77731,0.74619
506.73704,0.71563
507.69677,0.6773
508.6565,0.62885
509.61622,0.56773
510.57595,0.49334
511.53568,0.40925
512.49541,0.32336
513.45514,0.24479
514.41487,0.17982
515.3746,0.13018
516.33433,0.09432
517.29406,0.06932
518.25379,0.05207
519.21352,0.04002
520.17325,0.03149
521.13298,0.0256
522.0927,0.0218
523.05243,0.01953
524.01216,0.01826
524.97189,0.01753
525.93162,0.01714
526.89135,0.0172
527.85108,0.01809
528.81081,0.02017
529.77054,0.02338
530.73027,0.02732
531.69,0.03163
532.64973,0.03657
533.60946,0.04293
534.56918,0.05166
535.52891,0.06347
536.48864,0.07891
537.44837,0.09826
538.4081,0.12106
539.36783,0.14542
540.32756,0.16817
541.28729,0.18626
542.24702,0.19826
543.20675,0.20464
544.16648,0.20672
545.12621,0.20543
546.08594,0.20094
547.04566,0.19291
548.00539,0.18067
548.96512,0.16355
549.92485,0.14169
550.88458,0.11691
551.84431,0.0924
552.80404,0.07139
553.76377,0.05573
554.7235,0.04537
555.68323,0.03904
556.64296,0.0352
557.60269,0.03279
558.56242,0.03124
559.52214,0.03027
560.48187,0.02972
561.4416,0.02958
562.40133,0.02985
563.36106,0.03045
564.32079,0.03116
565.28052,0.03186
566.24025,0.03257
567.19998,0.03336
568.15971,0.03421
569.11944,0.03504
570.07917,0.03584
571.0389,0.03673
571.99863,0.03784
572.95835,0.03913
573.91808,0.04042
574.87781,0.04155
575.83754,0.04248
576.79727,0.0433
577.757,0.04404
578.71673,0.04473
579.67646,0.04539
580.63619,0.04603
581.59592,0.04662
582.55565,0.04721
583.51538,0.04792
584.47511,0.04885
585.43483,0.04993
586.39456,0.05099
587.35429,0.05189
588.31402,0.05264
589.27375,0.05326
590.23348,0.0538
591.19321,0.05434
592.15294,0.05501
593.11267,0.05586
594.0724,0.05682
595.03213,0.05774
595.99186,0.05854
596.95159,0.05927
597.91131,0.06
