Frequency,Reflectivity
399.24736,0.15039
400.20709,0.15926
401.16682,0.15013
402.12655,0.12497
403.08628,0.09286
404.04601,0.06496
405.00574,0.04858
405.96547,0.04477
406.9252,0.04989
407.88493,0.059
408.84465,0.06819
409.80438,0.07555
410.76411,0.08099
411.72384,0.08506
412.68357,0.08844
413.6433,0.09208
414.60303,0.09677
415.56276,0.10231
416.52249,0.10773
417.48222,0.11227
418.44195,0.11584
419.40168,0.119
420.36141,0.12226
421.32113,0.12567
422.28086,0.12902
423.24059,0.13231
424.20032,0.13589
425.16005,0.14002
426.11978,0.14437
427.07951,0.14848
428.03924,0.15232
428.99897,0.15612
429.9587,0.15995
430.91843,0.16359
431.87816,0.16703
432.83789,0.17057
433.79761,0.17445
434.75734,0.17852
435.71707,0.18257
436.6768,0.18681
437.63653,0.1917
438.59626,0.19731
439.55599,0.20312
440.51572,0.20875
441.47545,0.21444
442.43518,0.22079
443.39491,0.22805
444.35464,0.23582
445.31437,0.24348
446.2741,0.25069
447.23382,0.2575
448.19355,0.2643
449.15328,0.27173
450.11301,0.28038
451.07274,0.29055
452.03247,0.30214
452.9922,0.31478
453.95193,0.3282
454.91166,0.34258
455.87139,0.35874
456.83112,0.3776
457.79085,0.39934
458.75058,0.42351
459.7103,0.45048
460.67003,0.48167
461.62976,0.51821
462.58949,0.56003
463.54922,0.606
464.50895,0.65395
465.46868,0.70055
466.42841,0.74214
467.38814,0.77627
468.34787,0.80248
469.3076,0.82211
470.26733,0.83732
471.22706,0.84971
472.18678,0.85972
473.14651,0.86736
474.10624,0.8732
475.06597,0.87803
476.0257,0.88233
476.98543,0.88616
477.94516,0.88945
478.90489,0.89211
479.86462,0.89415
480.82435,0.89559
481.78408,0.89648
482.74381,0.89699
483.70354,0.89743
484.66326,0.89787
485.62299,0.89813
486.58272,0.89802
487.54245,0.89746
488.50218,0.89638
489.46191,0.89472
490.42164,0.89249
491.38137,0.88977
492.3411,0.8865
493.30083,0.88247
494.26056,0.87725
495.22029,0.8704
496.18002,0.86186
497.13974,0.85211
498.09947,0.84164
499.0592,0.8303
500.01893,0.81692
500.97866,0.79958
501.93839,0.77641
502.89812,0.74605
503.85785,0.70651
504.81758,0.65363
505.77731,0.58266
506.73704,0.49334
507.69677,0.39326
508.6565,0.29499
509.61622,0.20996
510.57595,0.14416
511.53568,0.09747
512.49541,0.06588
513.45514,0.04475
514.41487,0.03056
515.3746,0.02098
516.33433,0.01442
517.29406,0.00981
518.25379,0.00668
519.21352,0.00494
520.17325,0.00436
521.13298,0.00463
522.0927,0.00566
523.05243,0.00722
524.01216,0.0092
524.97189,0.01176
525.93162,0.01507
526.89135,0.01912
527.85108,0.02389
528.81081,0.02953
529.77054,0.03631
530.73027,0.04447
531.69,0.05424
532.64973,0.06603
533.60946,0.08078
534.56918,0.10017
535.52891,0.12659
536.48864,0.16286
537.44837,0.2112
538.4081,0.27148
539.36783,0.33952
540.32756,0.40738
541.28729,0.46629
542.24702,0.51024
543.20675,0.53755
544.16648,0.54958
545.12621,0.54833
546.08594,0.53461
547.04566,0.50746
548.00539,0.46475
548.96512,0.40534
549.92485,0.33231
550.88458,0.25412
551.84431,0.18164
552.80404,0.12303
553.76377,0.08083
554.7235,0.05282
555.68323,0.03484
556.64296,0.02321
557.60269,0.01546
558.56242,0.01017
559.52214,0.00652
560.48187,0.00411
561.4416,0.00266
562.40133,0.00178
563.36106,0.00109
564.32079,0.00052
565.28052,0.00051
566.24025,0.00072
567.19998,0.00072
568.15971,0.00088
569.11944,0.00153
570.07917,0.00228
571.0389,0.00289
571.99863,0.00331
572.95835,0.00366
573.91808,0.0041
574.87781,0.00458
575.83754,0.00503
576.79727,0.00541
577.757,0.00582
578.71673,0.00636
579.67646,0.00703
580.63619,0.00779
581.59592,0.00859
582.55565,0.00943
583.51538,0.01029
584.47511,0.0111
585.43483,0.01176
586.39456,0.01224
587.35429,0.01262
588.31402,0.01297
589.27375,0.0134
590.23348,0.01394
591.19321,0.01457
592.15294,0.01527
593.11267,0.01606
594.0724,0.01692
595.03213,0.01774
595.99186,0.01843
596.95159,0.01899
597.91131,0.01945
