Frequency,Reflectivity
399.24736,0.56369
400.20709,0.48704
401.16682,0.41574
402.12655,0.32613
403.08628,0.24057
404.04601,0.20881
405.00574,0.20987
405.96547,0.19797
406.9252,0.19466
407.88493,0.20934
408.84465,0.21116
409.80438,0.19864
410.76411,0.1862
411.72384,0.18283
412.68357,0.1932
413.6433,0.22779
414.60303,0.2853
415.56276,0.33165
416.52249,0.33373
417.48222,0.29262
418.44195,0.2371
419.40168,0.18491
420.36141,0.13832
421.32113,0.12156
422.28086,0.14708
423.24059,0.19358
424.20032,0.24187
425.16005,0.27766
426.11978,0.29763
427.07951,0.30666
428.03924,0.31249
428.99897,0.32127
429.9587,0.3368
430.91843,0.35869
431.87816,0.37803
432.83789,0.38473
433.79761,0.38223
434.75734,0.38582
435.71707,0.40574
436.6768,0.43182
437.63653,0.44373
438.59626,0.43848
439.55599,0.43288
440.51572,0.44405
441.47545,0.47542
442.43518,0.51115
443.39491,0.53504
444.35464,0.55199
445.31437,0.57699
446.2741,0.61597
447.23382,0.66124
448.19355,0.70172
449.15328,0.73566
450.11301,0.76732
451.07274,0.79496
452.03247,0.81202
452.9922,0.82027
453.95193,0.8326
454.91166,0.8592
455.87139,0.89588
456.83112,0.92632
457.79085,0.93715
458.75058,0.93415
459.7103,0.93056
460.67003,0.92928
461.62976,0.93032
462.58949,0.9399
463.54922,0.96466
464.50895,1.00014
465.46868,1.0322
466.42841,1.04909
467.38814,1.04813
468.34787,1.03292
469.3076,1.01047
470.26733,0.98988
471.22706,0.97861
472.18678,0.97978
473.14651,0.99264
474.10624,1.0123
475.06597,1.03023
476.0257,1.03956
476.98543,1.04038
477.94516,1.03582
478.90489,1.024
479.86462,1.00055
480.82435,0.97011
481.78408,0.94795
482.74381,0.94552
483.70354,0.95737
484.66326,0.96468
485.62299,0.95439
486.58272,0.9337
487.54245,0.9199
488.50218,0.91946
489.46191,0.92445
490.42164,0.92565
491.38137,0.92123
492.3411,0.91428
493.30083,0.90852
494.26056,0.90862
495.22029,0.92053
496.18002,0.94605
497.13974,0.97628
498.09947,0.99284
499.0592,0.98178
500.01893,0.94666
500.97866,0.90472
501.93839,0.87301
502.89812,0.85703
503.85785,0.84911
504.81758,0.83739
505.77731,0.81451
506.73704,0.77851
507.69677,0.72986
508.6565,0.6697
509.61622,0.60006
510.57595,0.52319
511.53568,0.44013
512.49541,0.35285
513.45514,0.26767
514.41487,0.19436
515.3746,0.14038
516.33433,0.10445
517.29406,0.07906
518.25379,0.06023
519.21352,0.04651
520.17325,0.03622
521.13298,0.03123
522.0927,0.0321
523.05243,0.03205
524.01216,0.02265
524.97189,0.01912
525.93162,0.03138
526.89135,0.04507
527.85108,0.04063
528.81081,0.02559
529.77054,0.02605
530.73027,0.03277
531.69,0.04204
532.64973,0.05111
533.60946,0.05778
534.56918,0.06332
535.52891,0.07176
536.48864,0.09029
537.44837,0.12032
538.4081,0.1557
539.36783,0.18959
540.32756,0.22008
541.28729,0.24896
542.24702,0.27523
543.20675,0.29289
544.16648,0.2979
545.12621,0.29494
546.08594,0.2928
547.04566,0.29383
548.00539,0.28988
548.96512,0.27009
549.92485,0.23161
550.88458,0.18267
551.84431,0.13633
552.80404,0.10104
553.76377,0.07797
554.7235,0.0658
555.68323,0.06181
556.64296,0.05932
557.60269,0.0536
558.56242,0.04622
559.52214,0.04032
560.48187,0.03601
561.4416,0.03225
562.40133,0.02934
563.36106,0.02909
564.32079,0.03304
565.28052,0.03994
566.24025,0.04584
567.19998,0.0479
568.15971,0.04709
569.11944,0.04519
570.07917,0.04185
571.0389,0.0371
571.99863,0.03301
572.95835,0.03024
573.91808,0.03012
574.87781,0.0332
575.83754,0.03669
576.79727,0.03978
577.757,0.04377
578.71673,0.04764
579.67646,0.0507
580.63619,0.05343
581.59592,0.05555
582.55565,0.05628
583.51538,0.05534
584.47511,0.05407
585.43483,0.05478
586.39456,0.05752
587.35429,0.05869
588.31402,0.05513
589.27375,0.04851
590.23348,0.0434
591.19321,0.04169
592.15294,0.04218
593.11267,0.04482
594.0724,0.05052
595.03213,0.05771
595.99186,0.06278
596.95159,0.06351
597.91131,0.06051
