Frequency,Reflectivity
399.24736,0.11839
400.20709,0.11063
401.16682,0.10112
402.12655,0.09195
403.08628,0.08544
404.04601,0.08259
405.00574,0.08276
405.96547,0.08512
406.9252,0.08939
407.88493,0.09488
408.84465,0.1001
409.80438,0.10419
410.76411,0.10789
411.72384,0.11216
412.68357,0.11649
413.6433,0.12003
414.60303,0.12312
415.56276,0.12655
416.52249,0.1303
417.48222,0.13406
418.44195,0.1381
419.40168,0.14269
420.36141,0.14687
421.32113,0.14953
422.28086,0.15078
423.24059,0.1516
424.20032,0.15299
425.16005,0.15529
426.11978,0.15824
427.07951,0.16145
428.03924,0.16467
428.99897,0.16774
429.9587,0.17078
430.91843,0.17401
431.87816,0.1773
432.83789,0.18013
433.79761,0.18245
434.75734,0.18491
435.71707,0.18803
436.6768,0.19146
437.63653,0.19466
438.59626,0.19782
439.55599,0.20144
440.51572,0.20555
441.47545,0.2097
442.43518,0.21372
443.39491,0.21798
444.35464,0.223
445.31437,0.22885
446.2741,0.23522
447.23382,0.24181
448.19355,0.24843
449.15328,0.25502
450.11301,0.26147
451.07274,0.26749
452.03247,0.27258
452.9922,0.2764
453.95193,0.27946
454.91166,0.28271
455.87139,0.28664
456.83112,0.29075
457.79085,0.29439
458.75058,0.29762
459.7103,0.30101
460.67003,0.30486
461.62976,0.30898
462.58949,0.31309
463.54922,0.31701
464.50895,0.32077
465.46868,0.32457
466.42841,0.32865
467.38814,0.33301
468.34787,0.33739
469.3076,0.34154
470.26733,0.34563
471.22706,0.35002
472.18678,0.35481
473.14651,0.3599
474.10624,0.36545
475.06597,0.37175
476.0257,0.37872
476.98543,0.38583
477.94516,0.39277
478.90489,0.39965
479.86462,0.40671
480.82435,0.41412
481.78408,0.42213
482.74381,0.43097
483.70354,0.44076
484.66326,0.45153
485.62299,0.46353
486.58272,0.47717
487.54245,0.4929
488.50218,0.51119
489.46191,0.53265
490.42164,0.55781
491.38137,0.58644
492.3411,0.6171
493.30083,0.64764
494.26056,0.67614
495.22029,0.70135
496.18002,0.72263
497.13974,0.73996
498.09947,0.75381
499.0592,0.76489
500.01893,0.77375
500.97866,0.78056
501.93839,0.78512
502.89812,0.7872
503.85785,0.78632
504.81758,0.7817
505.77731,0.77339
506.73704,0.76392
507.69677,0.75767
508.6565,0.75747
509.61622,0.76227
510.57595,0.76846
511.53568,0.773
512.49541,0.77512
513.45514,0.77573
514.41487,0.77582
515.3746,0.77573
516.33433,0.77535
517.29406,0.77457
518.25379,0.77341
519.21352,0.77193
520.17325,0.77019
521.13298,0.76833
522.0927,0.76661
523.05243,0.76523
524.01216,0.76408
524.97189,0.76277
525.93162,0.76097
526.89135,0.75875
527.85108,0.75642
528.81081,0.7541
529.77054,0.75184
530.73027,0.74975
531.69,0.74789
532.64973,0.74611
533.60946,0.74422
534.56918,0.74211
535.52891,0.73967
536.48864,0.73678
537.44837,0.73332
538.4081,0.72916
539.36783,0.7242
540.32756,0.71831
541.28729,0.71139
542.24702,0.70344
543.20675,0.6945
544.16648,0.68459
545.12621,0.67353
546.08594,0.66098
547.04566,0.64647
548.00539,0.62922
548.96512,0.60797
549.92485,0.58086
550.88458,0.54519
551.84431,0.49778
552.80404,0.43695
553.76377,0.36517
554.7235,0.28959
555.68323,0.2191
556.64296,0.16032
557.60269,0.11557
558.56242,0.0835
559.52214,0.06102
560.48187,0.04502
561.4416,0.03331
562.40133,0.02468
563.36106,0.01845
564.32079,0.01404
565.28052,0.01084
566.24025,0.00837
567.19998,0.00637
568.15971,0.00477
569.11944,0.00358
570.07917,0.00294
571.0389,0.00289
571.99863,0.00323
572.95835,0.00373
573.91808,0.00425
574.87781,0.00483
575.83754,0.00552
576.79727,0.00626
577.757,0.00696
578.71673,0.00764
579.67646,0.00839
580.63619,0.00928
581.59592,0.01031
582.55565,0.01142
583.51538,0.01256
584.47511,0.01361
585.43483,0.0145
586.39456,0.0153
587.35429,0.01612
588.31402,0.01703
589.27375,0.01805
590.23348,0.01914
591.19321,0.02025
592.15294,0.02135
593.11267,0.02245
594.0724,0.02356
595.03213,0.02464
595.99186,0.02568
596.95159,0.0267
597.91131,0.02774
