Frequency,Reflectivity
399.24736,0.33733
400.20709,0.27786
401.16682,0.20816
402.12655,0.13881
403.08628,0.0838
404.04601,0.05151
405.00574,0.03986
405.96547,0.0407
406.9252,0.0468
407.88493,0.05442
408.84465,0.06191
409.80438,0.06862
410.76411,0.07519
411.72384,0.08301
412.68357,0.09234
413.6433,0.10168
414.60303,0.10926
415.56276,0.11458
416.52249,0.11855
417.48222,0.12253
418.44195,0.12732
419.40168,0.13264
420.36141,0.13754
421.32113,0.14176
422.28086,0.14545
423.24059,0.14857
424.20032,0.15132
425.16005,0.15466
426.11978,0.15969
427.07951,0.16657
428.03924,0.17433
428.99897,0.18179
429.9587,0.18837
430.91843,0.19429
431.87816,0.20009
432.83789,0.2063
433.79761,0.21325
434.75734,0.22114
435.71707,0.22988
436.6768,0.23922
437.63653,0.24919
438.59626,0.26026
439.55599,0.2731
440.51572,0.28802
441.47545,0.30461
442.43518,0.32201
443.39491,0.33971
444.35464,0.35845
445.31437,0.38005
446.2741,0.40617
447.23382,0.43702
448.19355,0.47108
449.15328,0.50572
450.11301,0.53789
451.07274,0.56472
452.03247,0.58468
452.9922,0.59838
453.95193,0.60781
454.91166,0.61479
455.87139,0.62029
456.83112,0.62476
457.79085,0.62862
458.75058,0.6321
459.7103,0.63504
460.67003,0.63708
461.62976,0.6381
462.58949,0.63834
463.54922,0.63808
464.50895,0.6372
465.46868,0.63553
466.42841,0.63338
467.38814,0.63165
468.34787,0.63113
469.3076,0.63205
470.26733,0.63397
471.22706,0.63599
472.18678,0.6371
473.14651,0.63696
474.10624,0.63624
475.06597,0.63569
476.0257,0.63523
476.98543,0.63406
477.94516,0.63173
478.90489,0.62884
479.86462,0.6266
480.82435,0.62558
481.78408,0.62532
482.74381,0.62502
483.70354,0.62435
484.66326,0.62318
485.62299,0.62102
486.58272,0.61745
487.54245,0.6131
488.50218,0.60929
489.46191,0.60676
490.42164,0.60522
491.38137,0.60415
492.3411,0.60349
493.30083,0.60319
494.26056,0.60255
495.22029,0.60051
496.18002,0.59644
497.13974,0.59038
498.09947,0.58269
499.0592,0.57348
500.01893,0.56226
500.97866,0.54809
501.93839,0.53029
502.89812,0.50894
503.85785,0.48408
504.81758,0.45456
505.77731,0.41836
506.73704,0.37423
507.69677,0.32257
508.6565,0.26516
509.61622,0.20505
510.57595,0.14726
511.53568,0.09819
512.49541,0.06285
513.45514,0.04214
514.41487,0.03288
515.3746,0.03044
516.33433,0.0311
517.29406,0.03272
518.25379,0.03419
519.21352,0.03508
520.17325,0.03565
521.13298,0.03649
522.0927,0.03792
523.05243,0.03972
524.01216,0.04149
524.97189,0.04303
525.93162,0.04437
526.89135,0.04561
527.85108,0.04672
528.81081,0.0476
529.77054,0.04816
530.73027,0.04846
531.69,0.04871
532.64973,0.04906
533.60946,0.04951
534.56918,0.05
535.52891,0.05047
536.48864,0.05089
537.44837,0.05122
538.4081,0.05142
539.36783,0.05153
540.32756,0.05158
541.28729,0.05154
542.24702,0.05123
543.20675,0.0505
544.16648,0.04933
545.12621,0.04789
546.08594,0.04635
547.04566,0.04467
548.00539,0.04265
548.96512,0.04028
549.92485,0.03776
550.88458,0.03501
551.84431,0.03159
552.80404,0.02722
553.76377,0.0222
554.7235,0.01734
555.68323,0.01335
556.64296,0.01048
557.60269,0.00842
558.56242,0.00681
559.52214,0.00551
560.48187,0.00465
561.4416,0.00435
562.40133,0.00444
563.36106,0.00461
564.32079,0.00468
565.28052,0.00481
566.24025,0.00525
567.19998,0.00611
568.15971,0.00728
569.11944,0.00848
570.07917,0.00953
571.0389,0.0104
571.99863,0.01113
572.95835,0.01167
573.91808,0.01184
574.87781,0.01166
575.83754,0.0115
576.79727,0.01171
577.757,0.01229
578.71673,0.01294
579.67646,0.01349
580.63619,0.01397
581.59592,0.01451
582.55565,0.01514
583.51538,0.01582
584.47511,0.01647
585.43483,0.01703
586.39456,0.01756
587.35429,0.01815
588.31402,0.01876
589.27375,0.01918
590.23348,0.01938
591.19321,0.01947
592.15294,0.0196
593.11267,0.01983
594.0724,0.02022
595.03213,0.02074
595.99186,0.02124
596.95159,0.02159
597.91131,0.02177
